start,stop,speaker
659.8,659.8,SPEAKER_10
660.3,663.0,SPEAKER_02
663.6,665.1,SPEAKER_10
665.4,666.0,SPEAKER_02
666.2,668.3,SPEAKER_02
669.2,674.8,SPEAKER_02
675.4,680.7,SPEAKER_10
681.0,681.0,SPEAKER_10
681.0,684.8,SPEAKER_02
685.6,687.6,SPEAKER_10
688.2,690.9,SPEAKER_10
691.3,694.1,SPEAKER_02
694.4,697.3,SPEAKER_10
697.7,701.3,SPEAKER_10
702.1,710.7,SPEAKER_10
711.0,723.6,SPEAKER_10
723.6,732.8,SPEAKER_02
733.0,735.8,SPEAKER_10
736.4,740.9,SPEAKER_02
741.6,742.6,SPEAKER_02
743.5,745.0,SPEAKER_02
745.0,749.7,SPEAKER_03
749.9,754.1,SPEAKER_03
754.5,758.3,SPEAKER_10
758.7,762.7,SPEAKER_03
763.3,765.0,SPEAKER_03
765.0,766.3,SPEAKER_02
769.4,774.5,SPEAKER_06
779.0,779.1,SPEAKER_06
779.1,779.2,SPEAKER_05
779.2,779.2,SPEAKER_06
779.2,779.3,SPEAKER_05
779.3,779.4,SPEAKER_06
780.4,780.4,SPEAKER_05
780.4,781.2,SPEAKER_14
781.2,781.4,SPEAKER_06
782.0,782.0,SPEAKER_06
782.0,782.0,SPEAKER_05
782.0,782.2,SPEAKER_06
782.2,782.3,SPEAKER_05
783.1,783.1,SPEAKER_05
783.1,784.7,SPEAKER_06
784.8,787.1,SPEAKER_02
787.1,788.2,SPEAKER_06
789.0,794.7,SPEAKER_06
794.7,794.7,SPEAKER_02
794.7,795.0,SPEAKER_06
795.0,795.7,SPEAKER_02
804.9,804.9,SPEAKER_05
804.9,805.3,SPEAKER_10
805.3,805.3,SPEAKER_05
806.8,806.9,SPEAKER_05
808.2,808.5,SPEAKER_10
810.1,810.4,SPEAKER_10
811.8,819.2,SPEAKER_10
819.6,820.3,SPEAKER_10
821.0,822.0,SPEAKER_10
822.2,823.0,SPEAKER_03
823.2,826.2,SPEAKER_03
826.7,830.1,SPEAKER_10
830.4,830.4,SPEAKER_03
830.4,830.6,SPEAKER_10
830.6,830.7,SPEAKER_03
830.7,831.5,SPEAKER_10
831.5,832.0,SPEAKER_03
832.5,834.7,SPEAKER_10
834.3,837.1,SPEAKER_03
837.5,839.7,SPEAKER_10
840.4,846.1,SPEAKER_03
846.1,846.1,SPEAKER_05
849.2,850.0,SPEAKER_05
850.8,850.9,SPEAKER_05
853.8,854.1,SPEAKER_05
860.6,861.0,SPEAKER_05
861.0,861.1,SPEAKER_02
866.6,868.6,SPEAKER_02
868.9,869.2,SPEAKER_02
869.6,872.2,SPEAKER_02
872.4,873.7,SPEAKER_02
873.9,874.9,SPEAKER_02
874.9,876.9,SPEAKER_06
876.8,878.8,SPEAKER_02
879.4,881.2,SPEAKER_02
888.6,890.1,SPEAKER_15
892.7,894.0,SPEAKER_15
894.5,901.4,SPEAKER_15
902.6,905.7,SPEAKER_15
905.7,905.8,SPEAKER_02
906.9,906.9,SPEAKER_15
906.9,918.2,SPEAKER_02
918.7,920.7,SPEAKER_02
923.5,924.2,SPEAKER_10
924.4,924.6,SPEAKER_10
924.9,927.4,SPEAKER_02
927.5,931.0,SPEAKER_10
931.3,934.4,SPEAKER_02
934.9,938.8,SPEAKER_10
941.6,944.8,SPEAKER_02
945.3,948.5,SPEAKER_10
948.9,950.1,SPEAKER_10
950.9,954.0,SPEAKER_02
954.2,957.6,SPEAKER_10
968.1,969.7,SPEAKER_01
970.0,973.5,SPEAKER_01
973.9,977.4,SPEAKER_01
1021.8,1022.2,SPEAKER_10
1022.3,1023.3,SPEAKER_02
1024.5,1026.3,SPEAKER_10
1027.4,1028.8,SPEAKER_10
1029.5,1034.4,SPEAKER_10
1034.6,1037.9,SPEAKER_02
1037.3,1043.6,SPEAKER_10
1044.5,1047.8,SPEAKER_10
1048.4,1057.9,SPEAKER_02
1058.7,1064.2,SPEAKER_10
1064.3,1066.2,SPEAKER_10
1066.5,1068.1,SPEAKER_10
1069.5,1069.6,SPEAKER_05
1074.4,1077.5,SPEAKER_02
1079.3,1079.9,SPEAKER_02
1080.0,1080.5,SPEAKER_02
1080.9,1085.6,SPEAKER_02
1086.0,1088.7,SPEAKER_02
1091.6,1091.6,SPEAKER_05
1091.6,1091.7,SPEAKER_02
1091.7,1091.8,SPEAKER_05
1092.9,1093.0,SPEAKER_02
1093.0,1093.8,SPEAKER_05
1093.8,1093.8,SPEAKER_02
1093.8,1093.9,SPEAKER_05
1094.6,1094.6,SPEAKER_02
1094.6,1095.1,SPEAKER_05
1137.9,1140.6,SPEAKER_03
1143.2,1148.2,SPEAKER_02
1148.7,1150.1,SPEAKER_03
1150.8,1151.9,SPEAKER_03
1152.4,1152.4,SPEAKER_02
1152.4,1152.8,SPEAKER_03
1158.7,1161.1,SPEAKER_02
1162.3,1164.3,SPEAKER_03
1163.4,1164.3,SPEAKER_02
1164.3,1165.0,SPEAKER_02
1165.0,1165.0,SPEAKER_03
1165.8,1166.0,SPEAKER_02
1166.0,1169.8,SPEAKER_03
1166.8,1167.2,SPEAKER_02
1170.6,1173.0,SPEAKER_03
1173.0,1175.9,SPEAKER_02
1176.8,1180.2,SPEAKER_02
1180.5,1182.5,SPEAKER_02
1182.5,1183.9,SPEAKER_03
1183.9,1183.9,SPEAKER_02
1189.9,1189.9,SPEAKER_15
1189.9,1190.2,SPEAKER_05
1192.2,1193.0,SPEAKER_15
1193.0,1196.2,SPEAKER_02
1197.5,1202.4,SPEAKER_02
1204.3,1204.4,SPEAKER_02
1204.8,1204.9,SPEAKER_02
1205.0,1205.1,SPEAKER_02
1205.6,1214.0,SPEAKER_02
1214.0,1217.8,SPEAKER_04
1219.1,1220.3,SPEAKER_04
1228.4,1229.4,SPEAKER_04
1230.7,1236.0,SPEAKER_04
1236.0,1238.9,SPEAKER_03
1238.9,1239.0,SPEAKER_02
1239.4,1240.2,SPEAKER_03
1240.2,1241.7,SPEAKER_02
1242.5,1249.6,SPEAKER_02
1249.8,1251.2,SPEAKER_02
1251.5,1255.5,SPEAKER_02
1262.1,1264.5,SPEAKER_03
1265.4,1267.5,SPEAKER_03
1267.5,1267.5,SPEAKER_04
1267.5,1267.5,SPEAKER_03
1267.5,1267.6,SPEAKER_04
1267.6,1267.9,SPEAKER_03
1267.9,1268.0,SPEAKER_04
1268.0,1268.0,SPEAKER_03
1268.0,1269.5,SPEAKER_04
1269.5,1269.6,SPEAKER_03
1270.0,1275.2,SPEAKER_01
1274.9,1275.0,SPEAKER_04
1275.4,1277.8,SPEAKER_04
1278.2,1280.2,SPEAKER_04
1280.5,1280.7,SPEAKER_04
1281.1,1281.8,SPEAKER_01
1282.3,1283.2,SPEAKER_04
1283.7,1285.0,SPEAKER_04
1290.5,1290.5,SPEAKER_03
1290.5,1292.5,SPEAKER_02
1292.5,1294.3,SPEAKER_03
1294.8,1297.4,SPEAKER_02
1297.8,1299.1,SPEAKER_02
1303.6,1303.6,SPEAKER_02
1303.6,1304.9,SPEAKER_05
1305.2,1305.3,SPEAKER_05
1305.3,1305.3,SPEAKER_05
1307.6,1308.0,SPEAKER_05
1310.0,1312.0,SPEAKER_05
1314.0,1314.0,SPEAKER_05
1327.6,1333.3,SPEAKER_12
1334.5,1340.6,SPEAKER_12
1342.2,1346.4,SPEAKER_12
1346.4,1347.8,SPEAKER_14
1347.8,1348.0,SPEAKER_12
1348.0,1348.3,SPEAKER_14
1348.3,1348.6,SPEAKER_12
1348.6,1348.7,SPEAKER_14
1348.7,1349.0,SPEAKER_12
1349.0,1352.4,SPEAKER_14
1353.2,1356.2,SPEAKER_14
1356.9,1360.8,SPEAKER_12
1364.1,1368.0,SPEAKER_12
1369.1,1369.6,SPEAKER_14
1371.6,1376.1,SPEAKER_12
1376.1,1381.7,SPEAKER_14
1382.5,1384.0,SPEAKER_14
