start	end	text
990520	992520	Mama?
997520	999520	Mama, where are you?
999520	1001520	I'm here.
1001520	1006520	Hey, what? Where are you, Mama?
1006520	1008520	Well, Mama.
1008520	1010520	Right here.
1011520	1015520	Mama? Oh, no. What's happened to you?
1015520	1018520	I don't know. Probably that machine again.
1018520	1022520	Oh, so it shrinks you as well as making you invisible, does it? Well, well.
1022520	1025520	Oh, dear. I need an apron.
1025520	1029520	Papa, can you get a handkerchief from my handbag?
1029520	1032520	You really are quite small.
1032520	1035520	That you look very cute, of course, Mama.
1035520	1037520	Would you like to stay like that for a while?
1037520	1042520	No, I would not. Push another button quickly before anyone sees me.
1042520	1044520	Go on now. Hurry up, Papa.
1044520	1047520	Yeah. Oh, dear.
1047520	1049520	What's up?
1049520	1051520	The machine's gone.
1054520	1057520	Hey, you! Take me back!
1057520	1059520	Hey!
1059520	1060520	Papa!
1060520	1063520	Don't worry, Mama. I'll get it back.
1065520	1067520	Hey!
1067520	1069520	Hey!
1069520	1071520	Oh, thank you.
1071520	1073520	Look at that way.
1073520	1077520	Stop him, Mama. Stop him. He stole the machine.
1077520	1081520	We'll get him, Papa.
1081520	1084520	Hey, sniff!
1084520	1086520	Don't let steam keep getting away.
1086520	1089520	Right.
1089520	1092520	Leave it to me.
1095520	1098520	Please let me pass, sniff. I'll give you a gold stopper.
1098520	1100520	A gold stopper?
1100520	1102520	I mean, free. No, no. Five.
1102520	1106520	No. Give me the machine, Stinky.
1112520	1116520	Where is it, moment? What's happened to the machine?
1117520	1120520	It's at the bottom of the river, Papa.
1120520	1123520	Oh, poor Mama. Poor Mama.
1123520	1125520	What's wrong with her?
1125520	1128520	Well, she needs the machine to get back to normal.
1128520	1130520	Normal?
1135520	1140520	Well, at least this is a chance to do some really fine embroidery.
1140520	1144520	Don't worry, Mama. I promise we'll look after you.
1145520	1147520	It's all right, Moomin. I'll manage.
1147520	1150520	I'll have to get some smaller pots and pans, though,
1150520	1152520	and we'll have to have smaller helpings.
1152520	1155520	But that might not be a bad idea.
1161520	1164520	Oh.
1175520	1186520	Here, here, my parents come for me.
1186520	1189520	Mama, Papa.
1205520	1208520	It's like the one we saw in the garden.
1226520	1228520	Mama, Papa.
1228520	1231520	Oh, my God.
1232520	1234520	Oh, my God.
1234520	1236520	I'm sorry.
1236520	1238520	I'm sorry.
1238520	1241520	I'm sorry.
1250520	1254520	My parents were still thank you for looking after me.
1254520	1257520	They're telling you off, aren't they?
1257520	1260520	Yes, because I took a flying saucer.
1260520	1263520	You ask your parents to make Mama a normal size again.
1263520	1266520	Yes, of course.
1266520	1269520	Fiddle grassy, grassy girl.
1278520	1281520	Oh, well, that's more like it.
1281520	1284520	Oh, no. Oh, dear.
1284520	1286520	Oh, no. Stop. It's too much.
1286520	1288520	Oh, well, I'm sorry.
1288520	1290520	But could you try again, please?
1290520	1291520	I know.
1291520	1293520	The more of Mama there is a better one.
1293520	1294520	She's getting very large.
1294520	1295520	Very large indeed.
1295520	1297520	Oh, yeah.
1297520	1299520	Oh, oh, oh.
1314520	1317520	So, Mum and Valley hadn't really been invaded at all.
1317520	1321520	And the movements and the friends that found out where aliens really looked like.
1326520	1332520	They loved the laughter and they loved the living, the movements.
1332520	1340520	Believe in sharing and caring and giving the movements.
1340520	1344520	They're always happy and always at play.
1344520	1347520	The movements are having fun day after day.
1347520	1351520	The movements.
1351520	1355520	The movements.
1355520	1362520	They loved the laughter and they loved the living, the movements.
1362520	1370520	Believe in sharing and caring and giving the movements.
1370520	1373520	They're always happy and always at play.
1373520	1377520	The movements are having fun day after day.
1377520	1380520	The movements.
1380520	1384520	The movements.
1384520	1390520	The movements.
