start	end	text
1118440	1122440	Calm down, Mr. Hamilton. Tell me what's the matter?
1122440	1126440	My sample box, my sample box. Oh my goodness.
1126440	1128440	You didn't leave it in the hole, did you?
1128440	1132440	Yes, that's what I'm trying to tell you. Oh dear.
1132440	1137440	All my precious samples, I'm so silly. Oh, snuff kid.
1137440	1141440	Oh, snuff kid, would you mind?
1141440	1144440	Okay, anything for some peace.
1144440	1146440	Oh dear boy, you are wonderful.
1146440	1149440	You shall have one of my rarest plants as a reward.
1149440	1153440	And indeed you shall, I shall choose a magnificent one for you.
1153440	1155440	Thank you very much, Mr. Hamilton.
1155440	1157440	Gosh, your one-room movement is.
1160440	1163440	Oh, there you are. What have you been up to?
1163440	1166440	He can't take his eyes off that silly wooden lady.
1166440	1168440	He just stares at her.
1168440	1169440	Really?
1169440	1173440	I do not. I just think she has a very beautiful face.
1173440	1178440	Well, woman, now that you're here, I could really do with your help.
1178440	1180440	What do you want, snuff kid?
1180440	1184440	Mr. Hamilton dropped his box of samples down this hole and I'm going to try and get it.
1184440	1189440	I didn't drop it. I fell in the hole and just forgot it when Stuffkin pulled me out.
1189440	1191440	You're a bit absent-minded, Mr. Hamilton.
1191440	1196440	No, I'm not. I can remember every Latin name of every single plant, you know.
1196440	1200440	Okay, I'll go down, woman, but you'll have to help me get back up.
1200440	1201440	Okay.
1201440	1206440	I'll help you too. Now be careful. Can you see it yet, Snuffkin?
1206440	1208440	I'm not down at the bottom yet.
1208440	1210440	Oh, forgive me. I'm sorry.
1210440	1212440	I found it.
1212440	1216440	Wonderful. Tell me, are the plants all right?
1216440	1219440	You can check them yourself in a minute.
1222440	1225440	Oh.
1225440	1227440	Are you all right, Snuffkin?
1227440	1232440	Wait a minute. I found something else.
1232440	1238440	Oh, look. There's the boat. It's moment, moment, moment, Papa.
1238440	1241440	Hello.
1245440	1246440	It's gold.
1246440	1249440	Hello. We've been hunting treasure.
1252440	1255440	Go and get movement, Papa. I found gold.
1255440	1258440	Boy, oh, boy, I wonder how much there is.
1258440	1260440	Moomin, Papa, we'll know.
1269440	1273440	Well, Moomin, Papa, what should we do with all this beautiful gold?
1273440	1276440	It would look lovely in the garden, don't you think?
1276440	1281440	With all the shells that the snorkemaiden found, they'll look over it in amongst the roses.
1281440	1283440	What do you think, Mama?
1283440	1285440	I'm sure they will, Papa.
1285440	1287440	I'm sure they will.
1291440	1294440	Moomin, she's only a stupid, legless doll.
1294440	1297440	You can have my bowl full of snorkemaiden.
1297440	1299440	No, thanks.
1299440	1303440	Well, I'll look after it for you. I can pretend it's my treasure.
1303440	1305440	Oh.
1307440	1313440	And that was the end of their first adventure in the new boat.
1313440	1319440	Moomin, Papa, decided that it was much more fun to set off without maps and sea charts.
1319440	1322440	You never know where you might end up.
1327440	1334440	They love the laughter and they love the living, the moments.
1334440	1341440	Believe in sharing and caring and giving the movements.
1341440	1345440	They're always happy and always at play.
1345440	1349440	The movements are having fun day after day.
1349440	1352440	The movements.
1352440	1356440	The movements.
1356440	1363440	They love the laughter and they love the living, the movements.
1364440	1371440	Believe in sharing and caring and giving the movements.
1371440	1375440	They're always happy and always at play.
1375440	1379440	The movements are having fun day after day.
1379440	1382440	The movements.
1382440	1386440	The movements.
1386440	1392440	The movements.
1394440	1399440	The movements.
