start	end	text
625000	627000	What do you mean, this big?
627000	629000	Well, same as me.
629000	631000	What did they look like?
631000	633000	Sort of white and ghostly and not very friendly looking either, Moomin.
633000	637000	Well, you probably just thought you saw something a little, Maiden.
637000	639000	I did see them. I did too.
639000	643000	Keep your hair on. I'm not saying you didn't see anything.
645000	648000	Goodness, this is magnificent.
648000	651000	Oh, what a find.
658000	661000	And what's this?
676000	680000	Oh, well.
680000	683000	Well, well, well.
683000	687000	I've never seen such rare and beautiful plants.
688000	691000	Oh.
703000	706000	Well, what's this? Goodness, it's a perimeter.
706000	711000	Now, let's see. Rain and storm. Probably broken.
718000	721000	Oh, hello. Who are you?
721000	725000	Oh, I see. This is your perimeter, isn't it? Now, watch it.
725000	729000	Mind you don't travel on those flowers, will you?
731000	734000	Oh, no, no, no. They're coming to get me.
734000	737000	Don't go away. Don't go away.
740000	743000	I think what little my saw was a hatty fattener.
743000	745000	They're not ghosts. Are they snuffkin?
745000	749000	No, they look kind of like it, but they're really harmless enough.
749000	752000	Oh, leave me alone.
752000	754000	Oh, dear. What on earth was that?
754000	757000	It sounded like Mr. Himulet.
763000	769000	Don't get away. Oh, help me, please.
775000	778000	That's it. That's what I saw.
778000	781000	It's Mr. Himulet.
781000	784000	Help! Get me down.
784000	788000	Why are they after you, Mr. Himulet? What'd you do to them?
788000	793000	I don't know. I just tapped on this post and asked them to be careful.
793000	796000	Is that what I saw? It's Mr. Himulet.
796000	799000	Help! Get me down.
799000	802000	Why are they after you, Mr. Himulet? What'd you do to them?
802000	805000	I just tapped on this post and asked them to be careful.
805000	808000	Is that ours? They seem a bit angry to me.
808000	812000	Well, then I tapped the marrometer to check the weather and they came at me.
812000	814000	Well, I don't think it's a flower's a mad about.
814000	817000	Maybe they thought you were trying to steal the marrometer.
817000	822000	I don't want it to keep it. My goodness, I'm collecting flowers, not marrometers.
822000	824000	Well, hang on.
824000	827000	I can't hang on much longer. Hurry, please.
827000	829000	They don't look so easily frightened.
829000	831000	No, now let me think.
831000	834000	Hurry, I'm slipping.
835000	837000	I've got it, Mr. Himulet.
837000	842000	The haddifatators can't see or hear very well, but they are very sensitive.
842000	844000	We'll have to try and frighten them.
844000	847000	I suggest you shake the post as hard as you can.
847000	849000	Like this.
849000	852000	Harder. Harder, Mr. Himulet.
854000	857000	Look, they can feel the ground moving.
857000	859000	Keep going, Mr. Himulet.
861000	864000	I'm getting really tired.
864000	866000	I'm exhausted, I can't.
866000	867000	They're not going.
867000	869000	Are you sure this will work?
886000	888000	You can stop now, Mr. Himulet.
889000	891000	Mr. Himulet.
896000	898000	Hey, are you all right, Mr. Himulet?
898000	901000	What disgusting creatures.
901000	904000	I have a good mind to take their precious barometer.
904000	906000	I don't think that's such a good idea.
906000	909000	It's no good anyway, it's not working.
909000	912000	How do you know that, Mr. Himulet?
912000	914000	Look, it's a beautiful day, isn't it?
914000	918000	But according to this barometer, it should be pouring down with rain.
921000	924000	This is the way to explore real home cooking.
924000	926000	It just takes a little thought.
926000	930000	And woman papa is always prepared, aren't you dear?
930000	934000	Double zero, it can't get any lower than that.
934000	935000	What does that mean?
935000	939000	If it was working, it would mean we'd be in for a terrible storm.
940000	944000	I think the reading might be right after all, Mr. Himulet.
945000	948000	See the way the sky is darkening.
953000	955000	Look at those storm clouds.
955000	957000	We better go before it's too late.
957000	959000	But there won't be time to get home.
959000	961000	We'll be shipwreck, woman papa.
962000	964000	Surely there's still time.
964000	966000	We don't want to go back to moving valley yet.
967000	969000	We've only explored half the island.
969000	972000	Besides, you never know what we might find, Snort Maiden.
972000	975000	I wanted to get my hands on those happy fat nurse.
975000	978000	That's the last thing I wanted to do, little mind, the very last.
978000	980000	I think we ought to leave now.
980000	982000	What do you think, mama?
982000	985000	Well, you're the captain, dear. It's up to you.
985000	988000	So I am. Now, let me think.
997000	998000	Oh.
1012000	1014000	Right, we'll stay.
1014000	1015000	Oh, can we?
1015000	1018000	Yes, but we must put the tent up before it starts raining.
1018000	1019000	What tent?
1020000	1022000	Always be prepared.
1022000	1024000	That's my motto.
1024000	1027000	You're very clever to think of everything.
1027000	1033000	First, we must lower the sails and pull the boat up so that she's out of harm's way.
1049000	1050000	That should do it.
1051000	1054000	Well done, everybody.
1054000	1056000	It should be safe here.
1056000	1060000	Now hurry with the tent, the storm's nearly here.
1062000	1064000	Are you all right, Mr. Himulan?
1064000	1066000	You stay here and rest, eh?
1066000	1068000	We'll manage without you.
1068000	1070000	I am a bit tired.
1070000	1075000	You get your breath back first, but don't forget to tie the boat to that tree before you come up.
1075000	1078000	It looks bad. A real humdinger.
1078000	1080000	You can touch me.
1082000	1084000	Right, let's get that tent up.
1085000	1087000	Oh, dear, what a day.
1101000	1103000	Oh, what's this here?
1108000	1111000	Oh, yes.
1111000	1115000	Well, fancy that I've never seen one of these before.
1121000	1123000	Snuffkin?
1125000	1126000	What's happening?
1126000	1128000	It's coming really fast.
1128000	1131000	Look at the rain over the sea.
1131000	1134000	We're going to get soaked if we stay here.
1134000	1135000	Just a minute.
1135000	1137000	But we'll get wet.
1137000	1139000	I know, but it's so exciting.
1139000	1140000	Huh?
1140000	1142000	Things which you have no control over.
1142000	1145000	You can see this great big storm coming towards you,
1145000	1148000	and you can't do anything about it.
1149000	1150000	No.
1150000	1153000	You have to time it just right.
1153000	1157000	When to make a run for shelter, you mean?
1157000	1160000	I knew you'd understand.
1164000	1166000	I wonder what the Hattie Fatterners are doing.
1166000	1168000	Waiting for the thunderstorm.
1168000	1169000	Why?
1169000	1173000	Because they get energy from the electricity and the lightning.
1173000	1174000	Really?
1175000	1176000	That's it!
1176000	1177000	Come on!
1177000	1180000	I've never seen rain like this.
1180000	1183000	It'll be over soon enough, Momen.
1184000	1186000	You're dressed, Mom.
1186000	1187000	I know.
1189000	1191000	It's all right.
1191000	1192000	I know.
1192000	1193000	I know.
1193000	1194000	I know.
1194000	1195000	I know.
1195000	1196000	I know.
1196000	1197000	I know.
1197000	1198000	I know.
1198000	1199000	I know.
1199000	1200000	I know.
1200000	1201000	I know.
1201000	1202000	I know.
1202000	1203000	I know.
1203000	1204000	I know.
1204000	1205000	I know.
1206000	1207000	It's all right.
1207000	1209000	I'll look after you.
1235000	1238000	It's all right.
1238000	1239000	It's all right.
1239000	1241000	I know.
1241000	1242000	It's all right.
1243000	1245000	It's all right.
1245000	1271960	that was a close one too close I think it's over snort maiden what a
1271960	1293360	find I made today
1293360	1298280	if like the movements and their friends you're stranded on the desert island in a
1298280	1304120	huge storm all you can do is wait until it's blown itself out but what if the
1304120	1309720	waves are so high that your boat has caught up and washed out to sea that is a
1309720	1313160	different story altogether
1328680	1336840	they love the laughter and they love the living the movements believing in
1336840	1345720	sharing and caring and giving the movements they're always happy and always
1345720	1359000	they're always happy and always at play the movements are having fun day after day the
1359000	1365080	movements the movements they love the laughter and they love the living the movements
1365080	1374520	believing in sharing and caring and giving the movements they're always happy and
1374520	1392840	always at play the movements are having fun day after day the movements the movements
