start	end	text
1025400	1027400	and her wish was granted.
1027400	1028400	Uh-huh.
1028400	1030400	So you're responsible.
1030400	1032400	Yeah, and I brought it right away.
1033400	1035400	God, now let me see.
1035400	1038400	What do I want more than anything in the world?
1038400	1041400	Stinky, he can only make one wish a week come true.
1041400	1043400	You'll have to wait your turn.
1043400	1045400	No, that's very unfair.
1045400	1047400	Let's get back to the necklace.
1047400	1049400	Where did you steal it from, mister?
1049400	1050400	I don't steal.
1050400	1052400	Well, then tell me where you found it.
1052400	1054400	Around here somewhere.
1054400	1056400	Mrs. Philly John's house, baby.
1056400	1058400	I don't know who lives there.
1058400	1060400	Oh, then you did steal the necklace.
1060400	1063400	Well, that's a lot easier, you know.
1063400	1065400	How about a magic key that can open anything,
1065400	1067400	bolts and safes and stuff, huh?
1067400	1070400	Listen, there's something I'd like to ask you.
1070400	1072400	A sack of gold wouldn't be half as much fun
1072400	1074400	as a key that opens anything.
1074400	1078400	Tell me, is it possible that you rewrote women poppers play?
1078400	1080400	Yes, I did. It was really awful.
1080400	1083400	Oh, come on, now I just needed some polishing.
1083400	1086400	And what's more, see this young man standing here?
1086400	1089400	Well, he was really worried about your play, you know?
1089400	1091400	I was just trying to help.
1091400	1092400	Is this true?
1092400	1095400	Yeah, safer than mercury, of course.
1095400	1098400	But then there's professional pride to think of.
1098400	1100400	I can explain, Papa.
1100400	1102400	I saw you weren't happy about your play
1102400	1104400	and I wanted it to be a big success.
1104400	1107400	Of course, I didn't want the spirit to write it himself.
1107400	1110400	I'm going to take the key, yeah!
1110400	1112400	I've just realized, everybody,
1112400	1114400	the spirit didn't write all that himself.
1114400	1115400	I've heard it before.
1115400	1117400	I thought it sounded familiar.
1117400	1119400	Is that so?
1119400	1122400	Yes, he stole it from a play by somebody else.
1122400	1125400	This spirit is a cheat and a liar.
1125400	1127400	Oh, dear me.
1127400	1129400	Well, I can't help being so well read.
1129400	1131400	Can I go back in the lamp now?
1131400	1133400	No! Wait! Don't go yet!
1133400	1135400	I want next week's list now!
1135400	1137400	Sorry, Mastic Interblind.
1137400	1139400	Have them put into an impossible situation.
1139400	1141400	See you next week!
1144400	1146400	But that's ridiculous!
1146400	1149400	Not next week, nor next month, or even next year.
1149400	1151400	Stinky, this lamp is not yours.
1151400	1154400	Besides, I know exactly the sort of thing you'd ask for.
1154400	1156400	A master key or something.
1156400	1160400	You think you can hide that magic lamp from me, do you?
1160400	1163400	Well, there's no hiding place good enough for that.
1163400	1165400	Hmm.
1165400	1170400	Well, then I really do think that lamp is a bit too dangerous to have a rod.
1170400	1172400	Hmm. I think you're right.
1172400	1175400	Snuff candy, you have any good ideas for us?
1175400	1177400	Yes, for us.
1189400	1192400	Hmm. The week has passed, so we can summon the spirit again.
1201400	1203400	There's the inspector!
1206400	1209400	You do it, Snuffkin!
1209400	1211400	Call the spirit!
1219400	1222400	Oh, no, not again. What do you want this time?
1222400	1224400	Can you bring the hobgoblin here?
1224400	1228400	I suppose so. I'll be back as soon as I can.
1236400	1239400	But why on earth do you want the hobgoblin?
1239400	1244400	As far as I can see, there's only one safe place for the lamp where no one can find it.
1244400	1249400	And that's on another planet, and the only one who can put it there is the hobgoblin.
1249400	1251400	He's coming any minute.
1251400	1253400	Geez, that guy ever hard to find.
1253400	1256400	Thank you. I've done my wake for this week.
1256400	1259400	See you next week. Goodbye!
1265400	1283400	And some of the hobgoblin took the magic ramp away and hid it on some unknown planet.
1283400	1290400	And a good thing too, it would really be very boring if all your wishes were granted, wouldn't it?
1291400	1300400	They love the laughter and they love the living, the movements.
1300400	1307400	We're leaving and sharing and caring and giving the movements.
1307400	1311400	They're always happy and goes at play.
1311400	1318400	The Moons are having fun day after day. The Moons.
1318400	1322400	The Moons.
1322400	1329400	The Moons.
