"start_text","end","text","start_sub","stop","speaker"
311840,341840,"la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la",300500,314700,"SPEAKER_13"
341840,371840,"la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la",340400,343700,"SPEAKER_13"
371840,401840,"Ah, Mr. Hebblin, I know, woman, papa, you'd like me to do the fireworks. It looks like we're throwing a party. We'll have lots of pretty flowers. Just tell me what you want, mama, and we'll do it.",370400,371700,"SPEAKER_13"
401840,408840,"It's great, those kids will just love it. If they survive, women.",385400,388700,"SPEAKER_02"
408840,429840,"Now then, children, the women are all a little bit odd, so behave properly. Yes, mother, we will. They'll be here soon. Take this in, woman. Okay.",406600,408300,"SPEAKER_05"
430840,441840,"The joke works really well. Oh, good. I must try it. Mmm, these look nice. Oh, stiff. Leave them alone, will you? Oh, all right. Just this one.",429000,429600,"SPEAKER_08"
445840,453840,"Huh? They're here. Come on, everybody. They'll soon be at the door. Right. Come on, children. Help me with the flowers.",444100,444200,"SPEAKER_04"
453840,462840,"Oh, dear. Fireworks now are later on. Oh, later on, I think. You're very old, finally.",451300,455100,"SPEAKER_02"
468840,479840,"Welcome to Moomin House, Mrs. Philly John. It was very kind of you to invite us, Moomin, mama. Come in, please, and make yourselves at home. Oh, thank you all very much indeed.",461100,464500,"SPEAKER_13"
484840,496840,"Welcome to Moomin Valley. Oh, all in my hair. It looks very untidy, doesn't it, mother?",478700,481100,"SPEAKER_03"
496840,510840,"It's a surprise. They should have been rose buds, but we couldn't find any at all. Oh, yes. Dear, what a mess. Mrs. Philly John, let me introduce the children. They all look different.",494500,496800,"SPEAKER_03"
510840,524840,"Well, yes. Only Moomin is really ours. The others are sort of... I'm sure they'll all get on. Oh, I'm afraid my children do not play. They would much rather read or study.",509900,511000,"SPEAKER_08"
524840,538840,"Oh, are you sure they've got to have some time for play? I'm sure. Well, come into the dining room anyway. You can watch the others playing.",519400,524600,"SPEAKER_03"
539840,543840,"Make sure the chairs are clean. Yes, mother, we will.",539700,541500,"SPEAKER_03"
546840,550840,"Won't you let them play at all? No, I will not.",541700,543100,"SPEAKER_13"
555840,559840,"Come on, everybody. Wouldn't you like to have a go on our slide? No.",549100,550900,"SPEAKER_03"
560840,569840,"Hmm. You'd really enjoy it once you got going. I know you would. No, thank you. No, no, not at all. No, definitely not.",559500,559500,"SPEAKER_06"
570840,579840,"And you're really quite sure, are you? Yes. I thought so. Then we've got it all to ourselves.",567600,569400,"SPEAKER_07"
582840,584840,"Yahoo!",582700,584800,"SPEAKER_04"
590840,594840,"Moomin sounds like he's having fun.",589900,590800,"SPEAKER_08"
604840,610840,"Oh, and that's a little Mayan sniff. Your children seem very quiet, Mrs. Philly John.",592100,594200,"SPEAKER_08"
610840,616840,"Good children are seen and not heard, my dear.",608000,610500,"SPEAKER_08"
617840,621840,"That was one of mine. Yippee!",615200,616000,"SPEAKER_03"
621840,623840,"And that was another.",621200,621800,"SPEAKER_14"
623840,629840,"Well, it sounds like they're having fun for once. I have a biscuit, Mrs. Philly John. They have an unusual taste.",622200,623300,"SPEAKER_08"
629840,632840,"I'd run out of flowers, so I used them.",624000,632500,"SPEAKER_08"
635840,638840,"Don't worry. Moomin will look after them.",635300,638300,"SPEAKER_08"
641840,644840,"Go on, it's your turn now.",639600,642500,"SPEAKER_05"
649840,651840,"Oh, my children.",649800,650000,"SPEAKER_05"
658840,661840,"Stop it. It's too dangerous. You might hurt yourself.",655000,656600,"SPEAKER_03"
662840,664840,"No!",659500,663300,"SPEAKER_03"
667840,669840,"Oh, come on. Stop it at once.",664500,665000,"SPEAKER_03"
669840,674840,"Now, don't you worry, Mrs. Philly John. I've got ointment in my bag if I hurt themselves.",669000,674600,"SPEAKER_08"
674840,676840,"Thank you, dear mother.",669000,674600,"SPEAKER_08"
683840,687840,"Stop children. You hear me. We're going home now. Stop it.",675000,676300,"SPEAKER_08"
688840,690840,"Oh, this is great.",688800,688900,"SPEAKER_07"
693840,698840,"I think it's time for the glorious finale, Papa.",693200,694400,"SPEAKER_07"
699840,701840,"I can't say I wasn't warned.",696100,696100,"SPEAKER_07"
699840,701840,"I can't say I wasn't warned.",696100,699300,"SPEAKER_02"
704840,710840,"Exposing them to this, Moomin Valley is no place for proper children. No place at all.",704800,710800,"SPEAKER_03"
711840,713840,"Oh, dear, what's this?",704800,710800,"SPEAKER_03"
713840,716840,"Their fireworks in your honor.",712200,713700,"SPEAKER_03"
716840,717840,"Fireworks.",714300,716600,"SPEAKER_02"
718840,721840,"I made them especially to welcome you.",718400,718800,"SPEAKER_02"
734840,736840,"Goodbye. Come back soon.",734600,737000,"SPEAKER_04"
736840,738840,"Yeah, welcome to power.",734600,737000,"SPEAKER_04"
738840,739840,"No, you will not.",738300,738900,"SPEAKER_14"
741840,743840,"I don't think Mrs. Philly John can join her party.",741600,746000,"SPEAKER_06"
743840,745840,"She's very lucky that I didn't bite her.",741600,746000,"SPEAKER_06"
747840,751840,"She should have had a go on the slide. I'm sure she would have loved it.",741600,746000,"SPEAKER_06"
751840,753840,"And then she wouldn't have shouted at her children.",748800,753900,"SPEAKER_15"
753840,757840,"Donuts don't slide down, shoot sniff. They're too afraid of looking silly.",748800,753900,"SPEAKER_15"
758840,759840,"Whoa!",753900,758000,"SPEAKER_04"
760840,761840,"Oh, oh.",760600,761300,"SPEAKER_13"
762840,763840,"Papa.",762600,763100,"SPEAKER_13"
763840,768840,"Oh, I'm very sorry, Moomin, but don't worry, I'll fix it. It is nothing much broken.",763200,763300,"SPEAKER_08"
768840,770840,"What happened, my dear?",768200,768500,"SPEAKER_08"
770840,775840,"No, I thought it had been such a long time since I'd been on the slide that I'd have a go.",770700,775500,"SPEAKER_13"
777840,780840,"I didn't think I'd be too heavy for it. I know.",770700,775500,"SPEAKER_13"
780840,784840,"When we mend it, why don't we make it strong enough for me and Mama to play on as well?",777900,786900,"SPEAKER_13"
784840,786840,"I think she'd like that.",777900,786900,"SPEAKER_13"
787840,790840,"That's a good idea, Papa. But we want to use it too.",787700,791100,"SPEAKER_04"
791840,795840,"Well, that's a course. I just try it out. Now and again.",787700,791100,"SPEAKER_04"
801840,804840,"I want you to stay here while I'm out.",796000,796000,"SPEAKER_13"
804840,806840,"What if somebody asks us to play?",796000,796000,"SPEAKER_13"
806840,807840,"What do you mean?",805400,807500,"SPEAKER_03"
807840,809840,"Play.",807700,809600,"SPEAKER_03"
810840,813840,"I hope you're not thinking of the Moomin's, are you?",809800,811000,"SPEAKER_03"
813840,818840,"I don't want you mixing with those noisy children ever again, do you hear me?",813800,816700,"SPEAKER_03"
818840,820840,"Where are you going, mother?",817000,821400,"SPEAKER_03"
820840,825840,"To look for another house. It was a terrible mistake coming to Moomin Valley.",817000,821400,"SPEAKER_03"
825840,830840,"Look, there's Mrs. Philly junk. Good afternoon.",824200,828400,"SPEAKER_03"
830840,832840,"Please stay away from my children.",824200,828400,"SPEAKER_03"
832840,837840,"Oh, but why? We thought they might like to come and have an adventure with us.",824200,828400,"SPEAKER_03"
837840,840840,"Oh, never mind. Let's go.",824200,828400,"SPEAKER_03"
843840,845840,"I'm going to go.",842900,848600,"SPEAKER_04"
845840,847840,"I'm going to go.",842900,848600,"SPEAKER_04"
847840,849840,"I'm going to go.",842900,848600,"SPEAKER_04"
849840,851840,"I'm going to go.",842900,848600,"SPEAKER_04"
851840,854840,"I'm going to go.",851000,852700,"SPEAKER_04"
860840,863840,"Hey, hang on a minute.",851000,852700,"SPEAKER_04"
874840,877840,"Oh, you're Tarsam.",851000,852700,"SPEAKER_04"
882840,884840,"Oh, no!",880500,887300,"SPEAKER_14"
890840,892840,"I like it.",889500,889700,"SPEAKER_14"
892840,895840,"It's too late for you now, Sniff.",892600,894300,"SPEAKER_05"
895840,899840,"Oh, no, not the Humpty crocodile at the bottom of the Gorge.",895200,896000,"SPEAKER_05"
899840,901840,"We should have brought the Philly junks with us.",896000,901300,"SPEAKER_04"
901840,903840,"But Moomin messes Philly junks.",901700,905000,"SPEAKER_04"
903840,905840,"We need to look tall, her.",901700,905000,"SPEAKER_04"
905840,908840,"Have you been killed and eaten yet, Sniff?",901700,905000,"SPEAKER_04"
908840,914840,"No, I fell on top of the crocodile and knocked him out and then swam me shore.",906900,908700,"SPEAKER_15"
914840,917840,"Sniff, but I thought you couldn't swim.",909400,916100,"SPEAKER_15"
917840,920840,"On your own business.",916100,917900,"SPEAKER_05"
920840,924840,"Hey, that looks like the Philly junks.",918900,919700,"SPEAKER_05"
928840,930840,"Why don't they come over here?",921500,923700,"SPEAKER_15"
930840,933840,"I bet their mother told them not to talk to us.",929500,930900,"SPEAKER_04"
933840,935840,"See if I care you.",931300,935600,"SPEAKER_06"
939840,941840,"Hey, what are you doing?",936000,936000,"SPEAKER_06"
941840,944840,"Why aren't you playing with Moomin and the others?",936000,936000,"SPEAKER_06"
944840,947840,"I don't think they want to play with us.",936000,936000,"SPEAKER_06"
947840,950840,"They didn't call for us when they went past.",946300,952900,"SPEAKER_02"
950840,953840,"Stinky's arrived and wonder what he's doing here.",946300,952900,"SPEAKER_02"
953840,956840,"I bet you it's no fun stuck in that garden.",953600,955900,"SPEAKER_04"
956840,959840,"No, we'd rather be out here playing.",953600,955900,"SPEAKER_04"
959840,962840,"Well, I know somewhere much better than Moomin's.",956900,959900,"SPEAKER_04"
962840,964840,"It's a great place to play.",960100,962900,"SPEAKER_02"
964840,965840,"Do you?",964000,965600,"SPEAKER_02"
965840,967840,"Yes, would I lie to you?",965800,977800,"SPEAKER_02"
967840,971840,"It's a bit of a way off, but it'll be really exciting and lots of fun so do you want to come or not.",965800,977800,"SPEAKER_02"
971840,973840,"Well, it is a bit boring here.",965800,977800,"SPEAKER_02"
973840,975840,"Yes, very.",965800,977800,"SPEAKER_02"
975840,978840,"Do you really think they don't want to play with us?",965800,977800,"SPEAKER_02"
978840,980840,"Doesn't look like it.",978100,981300,"SPEAKER_07"
980840,984840,"Your brother's absolutely right, so come on if you're coming because I can't wait.",978100,981300,"SPEAKER_07"
984840,986840,"What's stinky up to?",982300,986400,"SPEAKER_07"
986840,988840,"I don't trust you.",986400,993400,"SPEAKER_02"
988840,996840,"Don't worry.",986400,993400,"SPEAKER_02"
996840,998840,"Oh, oh, oh.",986400,993400,"SPEAKER_02"
998840,999840,"Oh, oh.",986400,993400,"SPEAKER_02"
999840,1005840,"Oh, oh.",986400,993400,"SPEAKER_02"
1005840,1009840,"Oh, oh.",986400,993400,"SPEAKER_02"
1009840,1014840,"Okay, now this is the place I told you about good, isn't it?",1009700,1020400,"SPEAKER_02"
1014840,1020040,"to that rope you can swing over to the other side and back again don't worry it's quite safe",1009700,1020400,"SPEAKER_02"
1022360,1024920,"that's great i've never been anywhere like this",1009700,1020400,"SPEAKER_02"
1027240,1034520,"a bit frightening without the thrill where's the fun you need a bit of danger to spice it up",1027200,1028300,"SPEAKER_07"
1034520,1037640,"gee willikers it looks like the other side is higher than this side",1034200,1034300,"SPEAKER_02"
1038760,1044280,"yes it's all right you just have to put your legs up that's all who wants to go first",1038700,1044600,"SPEAKER_02"
1045640,1052280,"i've got it why don't you all go together what the three of us see this way it won't feel so",1038700,1044600,"SPEAKER_02"
1052280,1060360,"scared will you no not together well why don't you go one at a time then that way it's always more fun",1050400,1055500,"SPEAKER_02"
1062680,1068680,"can you do it stinky don't be silly of course i can i do it all the time one of the things i'm best at",1055600,1060600,"SPEAKER_02"
1068680,1072760,"even if i do say so myself so why don't you show us stinky",1062800,1071200,"SPEAKER_02"
1074280,1079640,"moving i didn't know you were such a rop swingers stinky i'm sure he didn't either",1074100,1079900,"SPEAKER_04"
1081480,1089480,"so this is your usual place isn't well uh sort of you know something if you hadn't said that you'd",1074100,1079900,"SPEAKER_04"
1089480,1094680,"done this lots of times i wouldn't have believed that i could have done it myself come on stinky",1085300,1095800,"SPEAKER_04"
1094840,1098920,"shows how you do it if you go first i'll be second",1085300,1095800,"SPEAKER_04"
1100920,1105720,"now it's all right you can go first moment but i want to see how it's done then throw me the rope",1099800,1100300,"SPEAKER_04"
1105720,1111720,"and i'll follow now tell the truth you've never done it have you stinky",1103000,1103100,"SPEAKER_02"
1112600,1119400,"of course i've done it stupid now come on come on don't be such a spoiled sport we're all here waiting",1112600,1120600,"SPEAKER_04"
1119480,1128360,"to cheer you on all right everybody i give you the brave unfold tarzan stinky are you ready stinky",1112600,1120600,"SPEAKER_04"
1129320,1139560,"a big cheer everyone oh stinky my big brave here oh jump well go on we're all waiting for you stinky",1127200,1128500,"SPEAKER_04"
1139560,1144040,"come on stinky show us how to do it",1133600,1139700,"SPEAKER_05"
1150360,1153160,"yeah",1150000,1150800,"SPEAKER_14"
1161640,1167400,"oh so this is how you've done it lots of times before is it yes the rope must have shrunk",1160500,1161000,"SPEAKER_04"
1169560,1174760,"he was trying to fool you it was a dangerous game and he knew very well it couldn't be done",1168200,1176900,"SPEAKER_04"
1175000,1182520,"i didn't now why don't you come with us and play properly you're gonna be tarzan as long as you like",1168200,1176900,"SPEAKER_04"
1182520,1190120,"and when you get tired just let go of the rope all right stinky yeah you can't just leave me",1180400,1180400,"SPEAKER_04"
1182520,1190120,"and when you get tired just let go of the rope all right stinky yeah you can't just leave me",1180400,1190000,"SPEAKER_05"
1190200,1196680,"you can't stop it isn't fair please help don't leave me",1190000,1191900,"SPEAKER_14"
1210920,1215640,"but stinky was left on his own to decide whether to climb up the rope or drop into the river",1205700,1206000,"SPEAKER_14"
1215720,1220520,"and the filijong children had more fun than they'd ever had before but they didn't get home until",1211000,1215600,"SPEAKER_01"
1220520,1228200,"very late in the evening i will see you tomorrow okay mommy bye moment bye bye",1215800,1221800,"SPEAKER_01"
1231720,1237800,"oh my dear children i told you to stand home what earth have you been where have you been",1228600,1228600,"SPEAKER_04"
1237800,1243880,"with movement and the others they kidnapped you did they no we've been playing with them",1231800,1237800,"SPEAKER_03"
1243880,1248520,"well you can just forget about the movements we're moving out as soon as we possibly can",1241300,1243600,"SPEAKER_03"
1248520,1255160,"moving mother yes right away from this valley this is no place for a spotless and well-ordered home",1243900,1250000,"SPEAKER_03"
1256760,1263960,"what's the matter no we don't want to move we want to stay mother",1250200,1255300,"SPEAKER_03"
1266520,1271000,"movement house is nice and dusty we want to stay in movement valley forever",1265000,1265000,"SPEAKER_07"
1271000,1278600,"hope please mother we love it here oh after all i've done for you children and my experience",1271000,1273400,"SPEAKER_03"
1278600,1282200,"children usually get what they want",1277200,1280500,"SPEAKER_13"
1308600,1324920,"and that was how filijong and her three children became permanent residents of movement valley",1306300,1306600,"SPEAKER_14"
1326920,1333000,"they love the laughter and they love the living the movements",1323800,1324900,"SPEAKER_01"
1333800,1340440,"believing in sharing and caring and giving the movements",1327100,1332800,"SPEAKER_10"
1341560,1348920,"they're always happy and always at play the movements are having fun day after day the",1334000,1340100,"SPEAKER_10"
1348920,1362440,"movement they love the laughter and they love the living the movements",1345900,1351900,"SPEAKER_12"
1363400,1369880,"believing in sharing and caring and giving the movements",1356400,1360200,"SPEAKER_10"
1371000,1378360,"they're always happy and goes at play the movements are having fun day after day the",1368900,1369400,"SPEAKER_12"
1378360,1390840,"movements the movements the movements",1375300,1381200,"SPEAKER_12"
