"start_text","end","text","start_sub","stop","speaker"
215840,219560,"It wouldn't be so bad if she just got mad and yelled at her.",210500,228700,"SPEAKER_10"
219560,223040,"But she's cold and sarcastic, which is much worse.",210500,228700,"SPEAKER_10"
223040,227640,"She doesn't care if Minnie is unhappy and gives her horrible jobs.",210500,228700,"SPEAKER_10"
227640,229680,"What's sarcastic?",210500,228700,"SPEAKER_10"
229680,231760,"Uh, let's see.",229400,230000,"SPEAKER_10"
231760,234000,"Suppose you tripped and fell over.",230500,233400,"SPEAKER_10"
234000,235880,"What would Moman Mama say?",233800,235600,"SPEAKER_10"
235880,238760,"Well, she does mean if I'd hurt myself.",233800,235600,"SPEAKER_10"
238760,243640,"Yes, well, you're lucky that Moman Mama is so nice, but a lot of people would be mad",236300,244100,"SPEAKER_10"
243640,244640,"at you.",236300,244100,"SPEAKER_10"
244640,249720,"This nasty old lady would say, that may be your idea of dancing, but try not to do it",244200,251300,"SPEAKER_10"
249720,252040,"when people are eaten, please.",244200,251300,"SPEAKER_10"
252040,254000,"Gosh, that's horrible.",244200,251300,"SPEAKER_10"
254000,260160,"Anyway, she just went on being more and more horrible to her so that in the end, Minnie",254000,268600,"SPEAKER_10"
260160,262680,"was so upset she became invisible.",259000,259100,"SPEAKER_06"
262680,267640,"On her answer, she couldn't be bothered to look after little girl she couldn't see.",259000,259100,"SPEAKER_06"
267640,270480,"Poor Minnie.",259000,259100,"SPEAKER_06"
270480,272480,"So she asked me to do it.",270300,271600,"SPEAKER_10"
272480,273960,"Minnie's still outside.",272300,275200,"SPEAKER_10"
273960,278160,"Too nervous to come in.",272300,275200,"SPEAKER_10"
278160,280360,"But what did you do to this old aunt?",278100,280000,"SPEAKER_12"
280360,283040,"I hope you told her she heard Minnie's feelings.",280300,283300,"SPEAKER_12"
283040,287120,"She wouldn't have done any good, not with someone like her.",280300,283300,"SPEAKER_12"
287120,291920,"So I took Minnie home, and then as you're the nicest family I know, I brought her here",287000,293800,"SPEAKER_10"
291920,293720,"so you could make her visible again.",287000,293800,"SPEAKER_10"
293720,296560,"You were very flattered, of course, too, Tiki.",293500,297100,"SPEAKER_07"
296560,297560,"But, uh...",293500,297100,"SPEAKER_07"
297560,302320,"If anyone could do it, you and Moman Mama can, and Moman can play with her.",297200,299700,"SPEAKER_10"
302320,304240,"Because she'd talk at all to Tiki.",302200,306800,"SPEAKER_10"
304240,305240,"I'm afraid not.",302200,306800,"SPEAKER_10"
305240,307240,"Not since she became invisible.",302200,306800,"SPEAKER_10"
307240,308240,"Oh, dear.",307200,308000,"SPEAKER_10"
308240,313160,"I'm sure I can think of lots of games, but it'll be hard to play if I can't see her.",308000,308100,"SPEAKER_03"
313160,315680,"She'll be really good at hiding seat, though.",308500,314000,"SPEAKER_03"
315680,317160,"Oh, it's okay.",315300,315300,"SPEAKER_03"
317160,322160,"You'll know where she is because her aunt hung a little bell around her neck.",315700,315700,"SPEAKER_03"
317160,322160,"You'll know where she is because her aunt hung a little bell around her neck.",315700,320900,"SPEAKER_10"
326160,328760,"Ah, look, the door's opened.",315700,315700,"SPEAKER_03"
326160,328760,"Ah, look, the door's opened.",315700,320900,"SPEAKER_10"
328760,330760,"That'll be nanny.",326900,328000,"SPEAKER_02"
333320,335320,"Come here, nanny.",328800,329900,"SPEAKER_10"
335320,337320,"It's all right.",334500,335500,"SPEAKER_10"
337320,339320,"Don't be frightened.",337100,338200,"SPEAKER_10"
339320,341320,"Come and meet everyone.",337100,338200,"SPEAKER_10"
341320,346320,"This is your new home, and this is Moman Mama and Moman Papa.",339500,340800,"SPEAKER_10"
346320,348320,"They're both very nice.",345000,346300,"SPEAKER_10"
348320,351320,"Hello, I'm Moman, and these are my friends.",346500,351000,"SPEAKER_10"
354320,356320,"We were just having some tea.",346500,351000,"SPEAKER_10"
356320,357320,"Would you like some?",355000,357800,"SPEAKER_04"
357320,360320,"Oh, that is, if you can drink.",355000,357800,"SPEAKER_04"
361320,364320,"Oh, perhaps I should make some lemonade.",361200,363800,"SPEAKER_04"
366320,370320,"Well, now, perhaps you'd all like to go back to the table, eh?",366200,369900,"SPEAKER_07"
370320,372320,"If you'd care to sit down, nanny.",370300,372000,"SPEAKER_07"
376320,379320,"I'm sorry I don't know any more about her,",370300,372000,"SPEAKER_07"
379320,383320,"but I'm sure that everything will be okay now she's here.",376900,382600,"SPEAKER_10"
383320,385320,"I'm certain it will.",383100,384700,"SPEAKER_10"
385320,387320,"We'll do our best, Tiki.",383100,384700,"SPEAKER_10"
388320,390320,"Here you are, nanny.",385500,387200,"SPEAKER_07"
397320,401320,"Well, she seems to be okay now, so I better be getting along.",391000,391400,"SPEAKER_04"
401320,403320,"I've got a lot of things to do.",399700,401300,"SPEAKER_10"
403320,407320,"I'll try and come over to see how you're all going.",401900,405000,"SPEAKER_10"
407320,409320,"That would really be nice.",405700,409000,"SPEAKER_10"
412320,414320,"Oh, it's better.",409000,409000,"SPEAKER_04"
414320,416320,"You have got room, haven't you?",413100,413900,"SPEAKER_10"
416320,419320,"Didn't you have someone else stand?",414700,416500,"SPEAKER_10"
419320,420320,"Ah, yes.",419300,424500,"SPEAKER_07"
420320,422320,"A thing I mean, Bob, but it's all right.",419300,424500,"SPEAKER_07"
422320,424320,"They left last week.",419300,424500,"SPEAKER_07"
424320,426320,"That's okay then.",419300,424500,"SPEAKER_07"
430320,432320,"Oh, you must have been thirsty.",426000,426000,"SPEAKER_04"
432320,434320,"Would you like some more?",430500,432500,"SPEAKER_04"
436320,437320,"Sure.",436200,436900,"SPEAKER_04"
447320,449320,"Oh, are you coming up with me?",439100,439200,"SPEAKER_06"
449320,451320,"That's nice, nanny.",439100,439200,"SPEAKER_06"
465320,468320,"This is your very own room.",455100,456400,"SPEAKER_04"
468320,471320,"You'll be warm and cozy here.",465800,467600,"SPEAKER_04"
471320,474320,"I've put the lemonade on the table,",468500,470700,"SPEAKER_04"
474320,478320,"so you can have a drink whenever you want.",472500,474400,"SPEAKER_04"
478320,482320,"Are you sure you wouldn't like something to eat?",474800,476800,"SPEAKER_04"
482320,485320,"Ah, I see, you want to go to bed.",479000,480900,"SPEAKER_04"
485320,489320,"Well, you had a busy day, so you must be tired out.",483100,500700,"SPEAKER_04"
489320,492320,"Don't forget, if you feel frightened or lonely during the night,",483100,500700,"SPEAKER_04"
492320,495320,"just come and wake me up and we'll have a talk.",483100,500700,"SPEAKER_04"
495320,498320,"If you like, you can tinkle your little bell in my ear,",483100,500700,"SPEAKER_04"
498320,501320,"and that should do it, nanny dear.",483100,500700,"SPEAKER_04"
502320,505320,"Sweet dreams. Sleep well.",483100,500700,"SPEAKER_04"
516320,517320,"She asleep?",502700,505000,"SPEAKER_04"
517320,518320,"Yes.",517200,518700,"SPEAKER_04"
520320,523320,"I was wondering whether there's anything that might help her",517200,518700,"SPEAKER_04"
523320,526320,"in your granny's book of household remedies.",521100,526600,"SPEAKER_07"
526320,528320,"I don't know if there's a cure for invisibility.",521100,526600,"SPEAKER_07"
529320,531320,"I can't remember, but I'll have a look.",526800,533200,"SPEAKER_04"
531320,533320,"There's a remedy for most things.",526800,533200,"SPEAKER_04"
533320,535320,"I'm a phone believer in granny's remedy.",526800,533200,"SPEAKER_04"
535320,538320,"I know you are dear. I'll go and see.",535300,537700,"SPEAKER_04"
539320,541320,"I wonder what you looked like.",539300,540700,"SPEAKER_04"
548320,549320,"Ah, there it is.",548300,553800,"SPEAKER_04"
549320,553320,"Now then, a droopy tail, evil eye, melancholy.",548300,553800,"SPEAKER_04"
555320,557320,"Ah, this must be it.",548300,553800,"SPEAKER_04"
558320,563320,"The prescription was at the end of the book,",555700,557000,"SPEAKER_04"
563320,567320,"and shakily written, but it looked like the right one.",555700,557000,"SPEAKER_04"
567320,571320,"It said, remedy for when people start getting misty",555700,557000,"SPEAKER_04"
571320,573320,"and difficult to see.",570800,572700,"SPEAKER_01"
573320,575320,"It was very complicated.",573000,574100,"SPEAKER_01"
588320,591320,"I wonder whether it's the right one.",583300,584900,"SPEAKER_01"
591320,594320,"I wonder whether it's the right one.",583300,584900,"SPEAKER_01"
594320,597320,"I wonder whether it's the right one.",583300,584900,"SPEAKER_01"
597320,600320,"I wonder whether it's the right one.",583300,584900,"SPEAKER_01"
600320,602320,"I wonder whether it's the right one.",583300,584900,"SPEAKER_01"
602320,605320,"Do you think it's going to work, Mama?",601900,603900,"SPEAKER_07"
605320,608320,"Granny's remedies usually do, so don't worry.",604300,607200,"SPEAKER_04"
608320,610320,"Yes, you're right.",607300,608900,"SPEAKER_07"
610320,613320,"I wonder whether we ought to go and wake her up.",609000,611400,"SPEAKER_07"
618320,621320,"Look, you can see many shoes.",609000,611400,"SPEAKER_07"
642320,644320,"Papa! Papa!",642000,642000,"SPEAKER_06"
644320,646320,"Oh, good morning, little my.",643600,644700,"SPEAKER_12"
647320,649320,"Is Ninny up yet?",647100,649000,"SPEAKER_12"
649320,651320,"Yeah, she is.",647100,649000,"SPEAKER_12"
651320,654320,"Where is she? She hasn't eaten yet, has she?",651000,653400,"SPEAKER_12"
654320,657320,"I don't know, and she's probably in the dining room.",654200,657400,"SPEAKER_07"
657320,659320,"Oh, no!",654200,657400,"SPEAKER_07"
666320,668320,"I'm too late!",665500,665900,"SPEAKER_03"
668320,670320,"I'd be quiet, you two.",668100,669600,"SPEAKER_03"
670320,673320,"Ninny's just finishing her breakfast.",668100,669600,"SPEAKER_03"
673320,676320,"Come on, drink it all up.",670600,672300,"SPEAKER_03"
678320,679320,"That's good.",673800,675300,"SPEAKER_03"
679320,681320,"It should start to work in a couple of hours.",678900,683100,"SPEAKER_03"
681320,683320,"Well done, Ninny.",678900,683100,"SPEAKER_03"
683320,686320,"Look, her shoes are floating.",678900,683100,"SPEAKER_03"
686320,689320,"Yeah, and soon we'll be seeing the rest of her.",685700,685800,"SPEAKER_12"
689320,691320,"Ha, they look silly.",686600,689200,"SPEAKER_03"
691320,693320,"I think they're very nice feet.",689800,691300,"SPEAKER_12"
693320,695320,"I know who and Mama's remedies are good,",691600,693100,"SPEAKER_02"
695320,697320,"but I can't see them working that fast.",693700,701200,"SPEAKER_12"
697320,701320,"Anyway, you must look pretty bad if you want to make yourself invisible.",693700,701200,"SPEAKER_12"
701320,703320,"Don't let little my upset you, Ninny.",701200,707100,"SPEAKER_03"
703320,705320,"It's only the way she talks.",701200,707100,"SPEAKER_03"
705320,706320,"She doesn't mean it.",701200,707100,"SPEAKER_03"
706320,708320,"Oh, yes, I do.",701200,707100,"SPEAKER_03"
708320,710320,"I'm bored, Moomin.",707100,710500,"SPEAKER_12"
710320,712320,"Well, what shall we do then, Moomin?",707100,710500,"SPEAKER_12"
712320,714320,"I don't know.",710800,712300,"SPEAKER_03"
714320,715320,"Let's go mushroom picking.",712700,713700,"SPEAKER_03"
715320,717320,"That's boring, I never find any.",714600,716300,"SPEAKER_03"
717320,719320,"Well, I do.",716300,718000,"SPEAKER_02"
719320,722320,"Would you like to come, Ninny?",718400,719200,"SPEAKER_03"
722320,725320,"Good, and we can see who can pick the most, shall we?",720200,721500,"SPEAKER_03"
725320,727320,"They all look the same to me,",723000,725700,"SPEAKER_02"
727320,730320,"so you'll have to tell me which ones are safe to eat.",726200,730300,"SPEAKER_02"
732320,734320,"I'll tell you.",726200,730300,"SPEAKER_02"
747320,749320,"Papa! Papa!",734100,734700,"SPEAKER_12"
749320,752320,"Look, Papa, you can see Ninny's shoes now.",748000,749400,"SPEAKER_03"
752320,754320,"Oh, that's good.",750200,752900,"SPEAKER_03"
754320,756320,"There's not many things Mama's potions won't cure.",753400,757000,"SPEAKER_07"
756320,757320,"Oh, it can't be that.",753400,757000,"SPEAKER_07"
757320,759320,"She only took it a minute ago.",757000,759900,"SPEAKER_03"
760320,763320,"Well, it might be that it works faster if you're completely invisible.",760200,763500,"SPEAKER_07"
763320,766320,"I think it's being away from that horrid out.",760200,763500,"SPEAKER_07"
766320,768320,"Yes, it could be.",766200,767400,"SPEAKER_07"
768320,771320,"Mama, we're taking Ninny mushroom picking.",768100,768800,"SPEAKER_03"
771320,773320,"Have a nice time.",769000,771100,"SPEAKER_03"
773320,775320,"Morning!",771600,772800,"SPEAKER_03"
775320,777320,"Morning!",775100,776300,"SPEAKER_07"
777320,779320,"Hello.",776800,777600,"SPEAKER_03"
780320,782320,"Where's Ninny?",776800,777600,"SPEAKER_03"
790320,792320,"Oh!",781800,781800,"SPEAKER_12"
802320,804320,"Huh!",792600,793100,"SPEAKER_06"
807320,810320,"Wow, what a lot of mushrooms!",792600,793100,"SPEAKER_06"
814320,817320,"You seem to know where to find all the best ones, Ninny.",808000,809800,"SPEAKER_03"
819320,822320,"It's so fair. I haven't gotten half as many.",815000,817500,"SPEAKER_03"
822320,825320,"How are you doing, Momen?",819900,822700,"SPEAKER_03"
825320,830320,"Wow, that must be about four times as many as I've got.",823400,823400,"SPEAKER_03"
825320,830320,"Wow, that must be about four times as many as I've got.",823400,825100,"SPEAKER_02"
830320,833320,"Uh, yeah, that's right.",828100,833600,"SPEAKER_02"
833320,836320,"You've never picked that many before.",828100,833600,"SPEAKER_02"
836320,840320,"You know, Momen, I think there's something fishy about this.",834000,836100,"SPEAKER_02"
843320,846320,"Uh-huh, so they're not yours at all.",837500,840300,"SPEAKER_02"
846320,849320,"Well, not really, no.",843400,846200,"SPEAKER_02"
850320,852320,"Ninny's enjoyed herself.",846500,846500,"SPEAKER_03"
850320,852320,"Ninny's enjoyed herself.",846500,848400,"SPEAKER_12"
852320,855320,"I bet her yucky old aunt never let her go mushroom picking.",850900,855600,"SPEAKER_12"
855320,859320,"She was probably only allowed to carry the baskets, the really heavy ones.",850900,855600,"SPEAKER_12"
859320,862320,"Oh, how awful for her.",855800,859900,"SPEAKER_02"
866320,868320,"They're stinky.",861000,862300,"SPEAKER_03"
868320,870320,"What's he up to now?",866900,868000,"SPEAKER_03"
870320,872320,"I'll take care of him.",870300,871000,"SPEAKER_12"
872320,874320,"Hello, Momen, long time no see.",871000,871600,"SPEAKER_03"
874320,876320,"Not long enough.",873000,895100,"SPEAKER_03"
876320,879320,"Last time you dipped my swimming shorts in glue.",873000,895100,"SPEAKER_03"
879320,881320,"You know, I thought that was very funny.",873000,895100,"SPEAKER_03"
881320,884320,"Hey, what's that basket floating around up there for?",873000,895100,"SPEAKER_03"
884320,887320,"I don't want to be rude, but mind your own business.",873000,895100,"SPEAKER_03"
887320,889320,"It looks like the Hobgoblins work.",873000,895100,"SPEAKER_03"
889320,892320,"Boy, just think of all the things you could do if you were invisible.",873000,895100,"SPEAKER_03"
892320,894320,"Ninny, I'll carry your basket.",873000,895100,"SPEAKER_03"
894320,895320,"Let's go.",873000,895100,"SPEAKER_03"
895320,898320,"It stinks here.",873000,895100,"SPEAKER_03"
898320,900320,"Hey, you!",896000,897200,"SPEAKER_12"
900320,902320,"Isn't it me a name or just a description?",899100,902800,"SPEAKER_03"
902320,905320,"What's wrong? Is your voice invisible, too?",899100,902800,"SPEAKER_03"
905320,907320,"Please stop it, stinky.",902800,909100,"SPEAKER_03"
907320,909320,"Can't you see you're frightening her?",902800,909100,"SPEAKER_03"
909320,911320,"Oh, it's a girl, is it?",909200,915500,"SPEAKER_03"
911320,913320,"Why doesn't she speak for herself?",909200,915500,"SPEAKER_03"
913320,916320,"She's stupid. What a perfect name for her, Ninny.",909200,915500,"SPEAKER_03"
916320,918320,"Now look, stinky.",909200,915500,"SPEAKER_03"
918320,920320,"Oh, yes, Momen. Now look what?",916800,926000,"SPEAKER_03"
920320,924320,"You stop upsetting Ninny or I'll get really angry.",916800,926000,"SPEAKER_03"
924320,927320,"Without those feet, she'd be perfect for a back robbery.",916800,926000,"SPEAKER_03"
927320,931320,"Well, she's getting visible again, so she'll be no good to you at all, stinky.",926000,927600,"SPEAKER_02"
931320,936320,"You couldn't see any of her yesterday, not even the feet.",927900,934500,"SPEAKER_12"
936320,938320,"They're disappearing again.",935800,936400,"SPEAKER_12"
938320,941320,"You have to do a scare of it.",938000,939800,"SPEAKER_03"
941320,944320,"Oh, see? She's gone.",938000,939800,"SPEAKER_03"
944320,947320,"It's all your fault, stinky.",941700,942000,"SPEAKER_06"
947320,951320,"Yes, and like I told you before, she'd make a brilliant back robbery.",944900,963100,"SPEAKER_03"
951320,954320,"Don't you agree? Perfect.",944900,963100,"SPEAKER_03"
954320,957320,"Ninny would never do such a thing as that.",944900,963100,"SPEAKER_03"
957320,960320,"And anyway, Mama's given her one of Granny's magic remedies.",944900,963100,"SPEAKER_03"
960320,963320,"She'll soon be visible again, so they're there.",944900,963100,"SPEAKER_03"
971320,973320,"Whose basket is this?",944900,963100,"SPEAKER_03"
973320,975320,"Mine in little mice.",971700,973200,"SPEAKER_04"
975320,978320,"Well, there's not many of them, but they certainly are pretty.",973600,978500,"SPEAKER_04"
978320,983320,"There weren't many left for us to get, because Ninny has picked them all.",973600,978500,"SPEAKER_04"
983320,986320,"It doesn't really matter how many you've got because you can't eat them.",978900,982500,"SPEAKER_12"
986320,989320,"Let me show you.",983700,987900,"SPEAKER_04"
989320,991320,"Now, this is deadly, tufted toadstool.",983700,987900,"SPEAKER_04"
991320,993320,"And this is cow's bane.",989700,991900,"SPEAKER_04"
993320,997320,"You must remember what they look like.",992200,995700,"SPEAKER_04"
997320,1000320,"Ah, these are movements and sniff, I should think.",992200,995700,"SPEAKER_04"
1000320,1002320,"We didn't pick any poisoners once.",997400,1000400,"SPEAKER_04"
1002320,1007320,"Not quite as many as snorkemaiden and little mice, but this is body fly bane",1000500,1012700,"SPEAKER_04"
1007320,1009320,"and insiduous pepper spunk.",1000500,1012700,"SPEAKER_04"
1009320,1011320,"And you've both got cow's bane, too.",1000500,1012700,"SPEAKER_04"
1011320,1013320,"You must be more careful.",1000500,1012700,"SPEAKER_04"
1013320,1014320,"Now, this is better.",1013300,1025400,"SPEAKER_04"
1014320,1017320,"There's not one mushroom in here that you can't eat.",1013300,1025400,"SPEAKER_04"
1017320,1020320,"How did Ninny manage to do this all on her own?",1013300,1025400,"SPEAKER_04"
1020320,1022320,"What a very clever girl she is.",1013300,1025400,"SPEAKER_04"
1022320,1024320,"Ninny, where are you?",1013300,1025400,"SPEAKER_04"
1024320,1026320,"Come here a minute.",1013300,1025400,"SPEAKER_04"
1026320,1027320,"Ninny, didn't you hear?",1026100,1028800,"SPEAKER_12"
1027320,1029320,"Mama wants you.",1026100,1028800,"SPEAKER_12"
1032320,1035320,"Ninny, this is a beautiful mushroom basket.",1026100,1028800,"SPEAKER_12"
1035320,1037320,"We'll have a feast tonight.",1032700,1036600,"SPEAKER_04"
1039320,1041320,"Her feet have come back.",1032700,1036600,"SPEAKER_04"
1042320,1044320,"Oh, I'm so glad.",1040600,1040700,"SPEAKER_12"
1044320,1046320,"We'll soon be able to see your face.",1043000,1051700,"SPEAKER_04"
1046320,1048320,"It won't take long at all, Ninny.",1043000,1051700,"SPEAKER_04"
1048320,1050320,"And you mustn't worry about stinky one little bit.",1043000,1051700,"SPEAKER_04"
1050320,1052320,"He's all talk.",1043000,1051700,"SPEAKER_04"
1052320,1055320,"If something upsets you, just think of something else.",1043000,1051700,"SPEAKER_04"
1055320,1058320,"At least that's my philosophy in life.",1053000,1058200,"SPEAKER_02"
1058320,1061320,"If somebody upsets you, ignore him.",1058200,1058200,"SPEAKER_04"
1061320,1063320,"That's my philosophy, Ninny.",1059300,1063200,"SPEAKER_12"
1063320,1066320,"Anyone who picks mushrooms like this deserves to be seen.",1059300,1063200,"SPEAKER_12"
1066320,1069320,"You mustn't let anything frighten you when you're with us.",1063500,1066600,"SPEAKER_04"
1069320,1071320,"Do you understand?",1066800,1070600,"SPEAKER_04"
1074320,1077320,"Come on, everybody's waiting to see you.",1073000,1073700,"SPEAKER_12"
1077320,1079320,"That's just great, Ninny.",1075000,1076600,"SPEAKER_12"
1079320,1081320,"Oh, that's wonderful, Ninny.",1077900,1082300,"SPEAKER_03"
1081320,1082320,"Wonderful.",1077900,1082300,"SPEAKER_03"
1082320,1084320,"I can't wait to see all of you.",1082300,1089100,"SPEAKER_04"
1084320,1086320,"It won't be long now.",1082300,1089100,"SPEAKER_04"
1086320,1089320,"But I don't think Mouse Gray is quite your color, you know.",1082300,1089100,"SPEAKER_04"
1100320,1102320,"You just sleep as long as you like, Ninny.",1082300,1089100,"SPEAKER_04"
1102320,1103320,"Good night now.",1082300,1089100,"SPEAKER_04"
1103320,1105320,"If you want anything, you just shout.",1082300,1089100,"SPEAKER_04"
1129320,1132320,"Oh, where's Mom and Mama?",1114900,1115200,"SPEAKER_03"
1159320,1164320,"Well, well, what are you doing?",1149900,1152100,"SPEAKER_07"
1164320,1167320,"I mean, do you know what time it is?",1162100,1166500,"SPEAKER_07"
1167320,1169320,"Do you like this moment, Papa?",1166500,1169000,"SPEAKER_04"
1169320,1170320,"Hmm.",1166500,1169000,"SPEAKER_04"
1170320,1173320,"Yes, it's very nice.",1169400,1170300,"SPEAKER_04"
1173320,1176320,"It's good to have someone in the house to make clothes for it last.",1173300,1176500,"SPEAKER_04"
1176320,1178320,"I hope it'll look pretty on her.",1173300,1176500,"SPEAKER_04"
1178320,1179320,"What's this for?",1176800,1178300,"SPEAKER_04"
1179320,1180320,"Her hair.",1178900,1179900,"SPEAKER_05"
1189320,1191320,"praise.",1179600,1180500,"SPEAKER_04"
1196320,1213320,"ok",1179600,1180500,"SPEAKER_04"
1213320,1215320,"Good morning mum and Papa.",1211900,1213500,"SPEAKER_12"
1215320,1217320,"Good morning little Mai.",1215000,1216800,"SPEAKER_12"
1217320,1218320,"You're very early today.",1217200,1218200,"SPEAKER_07"
1218320,1220320,"You're a burly?",1217200,1218200,"SPEAKER_07"
1220320,1222320,"I can't wait to see her.",1219600,1220400,"SPEAKER_03"
1222320,1223320,"Come on, man.",1220900,1222400,"SPEAKER_12"
1229320,1232320,"It's like waiting for Christmas, isn't it?",1222800,1223400,"SPEAKER_12"
1232320,1235320,"Yeah, I like having presents every day.",1230200,1232200,"SPEAKER_12"
1235320,1237320,"Isn't it, Papa?",1233400,1236800,"SPEAKER_03"
1237320,1240320,"Well, I think it's much more exciting this way.",1233400,1236800,"SPEAKER_03"
1240320,1243320,"We have to wait until she's ready to come down.",1237700,1243100,"SPEAKER_04"
1243320,1246320,"Did you hear that door opening?",1237700,1243100,"SPEAKER_04"
1246320,1248320,"She's awake!",1244700,1246200,"SPEAKER_04"
1250320,1253320,"I hope she found the dress where I left it on the table.",1246800,1247700,"SPEAKER_04"
1253320,1255320,"Oh, good.",1250500,1253100,"SPEAKER_04"
1255320,1257320,"It's all right.",1250500,1253100,"SPEAKER_04"
1257320,1259320,"Now, you know where to look.",1250500,1253100,"SPEAKER_04"
1261320,1263320,"Well, it's time to go to bed.",1250500,1253100,"SPEAKER_04"
1273320,1275320,"Oh, good.",1250500,1253100,"SPEAKER_04"
1275320,1277320,"It's all right.",1250500,1253100,"SPEAKER_04"
1277320,1279320,"Now, you know where to look.",1275500,1275500,"SPEAKER_06"
1277320,1279320,"Now, you know where to look.",1275500,1279400,"SPEAKER_03"
1279320,1283320,"Well, she's OK, I suppose.",1275500,1275500,"SPEAKER_06"
1279320,1283320,"Well, she's OK, I suppose.",1275500,1279400,"SPEAKER_03"
1289320,1293320,"Thank you all very much for everything.",1284800,1284800,"SPEAKER_11"
1293320,1295320,"Oh.",1290200,1292400,"SPEAKER_11"
1295320,1297320,"Ha! So she can talk!",1294800,1296400,"SPEAKER_11"
1301320,1303320,"They still couldn't see Nini's face.",1301300,1303100,"SPEAKER_01"
1303320,1305320,"But at least they knew that she was there,",1301300,1303100,"SPEAKER_01"
1305320,1307320,"that she was talking to them.",1303800,1307100,"SPEAKER_01"
1307320,1309320,"I've made them all feel a lot better.",1303800,1307100,"SPEAKER_01"
1309320,1311320,"Stork made them. Look!",1308100,1309800,"SPEAKER_01"
1327320,1333320,"They loved the laughter and they loved the living, the romance.",1310000,1311500,"SPEAKER_03"
1333320,1341320,"Believing in sharing and caring and giving the movements.",1327600,1333000,"SPEAKER_09"
1341320,1345320,"They're always happy and always at play.",1334500,1340300,"SPEAKER_09"
1345320,1349320,"The movements are having fun day after day.",1342200,1350000,"SPEAKER_09"
1349320,1353320,"The movements.",1342200,1350000,"SPEAKER_09"
1353320,1355320,"The movements.",1353200,1356100,"SPEAKER_05"
1355320,1361320,"They loved the laughter and they loved the living, the movements.",1353200,1356100,"SPEAKER_05"
