"start_text","end","text","start_sub","stop","speaker"
355000,359000,"They are disgustingly sicknessly good.",353500,355300,"SPEAKER_09"
359000,362000,"You will hear a lot more about this when we get home.",355700,357600,"SPEAKER_09"
362000,364000,"Come on now.",359700,361900,"SPEAKER_09"
362000,364000,"Come on now.",359700,360200,"SPEAKER_00"
364000,369000,"It's really cold out here and there's a lot more snow on the way.",362600,363300,"SPEAKER_09"
369000,371000,"All right I'm coming grandma.",364800,368100,"SPEAKER_09"
371000,372000,"Coming.",369600,373000,"SPEAKER_09"
372000,374000,"Oh thank you.",369600,373000,"SPEAKER_09"
374000,375000,"Mum and Papa.",374000,374300,"SPEAKER_01"
375000,376000,"Yeah?",374300,374700,"SPEAKER_09"
376000,378000,"We understand each other now don't we?",375900,377800,"SPEAKER_09"
378000,380000,"I'm sure you understand me.",375900,377800,"SPEAKER_09"
380000,382000,"Never mind about that.",378100,381000,"SPEAKER_01"
382000,385000,"You and your whole family are never to speak to my granddaughter again.",381600,386700,"SPEAKER_09"
385000,387000,"Is that understood?",381600,386700,"SPEAKER_09"
387000,389000,"But grandma.",381600,386700,"SPEAKER_09"
389000,392000,"Mind what I say over a vengeance of touch will come upon you.",388900,393400,"SPEAKER_09"
392000,394000,"Or even the revenge of a serious.",388900,393400,"SPEAKER_09"
394000,397000,"If you think cheap threats like that impress Mum and Papa.",393400,401200,"SPEAKER_00"
397000,399000,"You're making a grave mistake.",393400,401200,"SPEAKER_00"
399000,402000,"And Papa is a highly educated gentleman.",393400,401200,"SPEAKER_00"
402000,404000,"But I am a witch with three diplomas.",402000,409500,"SPEAKER_00"
404000,405000,"Maybe so.",402000,409500,"SPEAKER_00"
405000,410000,"But tell me how can three diplomas help you to get home with all this snow.",402000,409500,"SPEAKER_00"
410000,413000,"Ha! Child's play to an accredited witch.",402000,409500,"SPEAKER_00"
413000,416000,"Come, Alicia.",410600,413800,"SPEAKER_09"
416000,420000,"I've ever seen one of these before, a little pep square.",410600,413800,"SPEAKER_09"
420000,423000,"Is that really a witch's broom?",416800,419200,"SPEAKER_09"
423000,424000,"Well, never.",420800,423000,"SPEAKER_01"
424000,426000,"Let's go and see.",424000,424900,"SPEAKER_09"
426000,430000,"Ha! Ha! Ha! Ha! Ha! Ha!",424900,425000,"SPEAKER_08"
430000,431000,"I'm ready.",429300,431000,"SPEAKER_09"
431000,432000,"Hold on, Ditalisia.",431000,431800,"SPEAKER_10"
432000,433000,"Okay.",431800,431800,"SPEAKER_09"
432000,433000,"Okay.",431800,432100,"SPEAKER_10"
433000,435000,"Can you both ride on that broom?",433000,433500,"SPEAKER_11"
435000,437000,"It looks pretty scrappy to me.",433900,435100,"SPEAKER_10"
437000,439000,"Could fall to pieces any minute.",435800,439300,"SPEAKER_10"
439000,442000,"Do drive slowly in this weather.",435800,439300,"SPEAKER_10"
442000,444000,"Oh, please don't fall off, Alicia.",439800,441500,"SPEAKER_08"
444000,447000,"But terrible chatterboxes you all are.",442300,448400,"SPEAKER_09"
447000,450000,"Please keep quiet out of you.",442300,448400,"SPEAKER_09"
450000,451000,"Are you ready, girl?",442300,448400,"SPEAKER_09"
451000,452000,"Yeah?",450400,452000,"SPEAKER_09"
452000,454000,"Bet they'll never be able to take off.",452000,454200,"SPEAKER_10"
454000,455000,"Huh?",452000,454200,"SPEAKER_10"
455000,456000,"Huh?",454800,455500,"SPEAKER_10"
456000,457000,"Oh...",455700,459400,"SPEAKER_10"
478000,480000,"What is it, Grandma?",455700,459400,"SPEAKER_10"
480000,481000,"Nothing.",479800,480600,"SPEAKER_09"
481000,482000,"Oh!",479800,480600,"SPEAKER_09"
482000,483000,"Oh!",479800,480600,"SPEAKER_09"
483000,484000,"Oh!",479800,480600,"SPEAKER_09"
484000,485000,"Oh!",483200,483900,"SPEAKER_09"
485000,487000,"Oh, yeah, yeah, yeah, yeah.",485000,486800,"SPEAKER_09"
487000,489000,"Just what I thought, they're too heavy.",486500,488500,"SPEAKER_11"
489000,493000,"Listen, I could take Alicia's place, I'm not too heavy.",486500,488500,"SPEAKER_11"
493000,496000,"Don't worry, I'm happy to walk home, Grandma.",489500,493100,"SPEAKER_10"
496000,498000,"Don't be so ridiculous, child.",495900,503900,"SPEAKER_09"
498000,5e+05,"You can't walk home in all this snow.",495900,503900,"SPEAKER_09"
5e+05,501000,"You'll never make it.",495900,503900,"SPEAKER_09"
501000,502000,"Only I had some skis.",495900,503900,"SPEAKER_09"
502000,504000,"Come on, climb aboard.",495900,503900,"SPEAKER_09"
504000,506000,"I'll try another spell.",495900,503900,"SPEAKER_09"
506000,509000,"Grandma, are you worried because all those people are watching you?",504300,505500,"SPEAKER_09"
509000,510000,"Shut up!",506500,511800,"SPEAKER_09"
510000,512000,"I help you say the magic spell.",506500,511800,"SPEAKER_09"
512000,513000,"Oh!",506500,511800,"SPEAKER_09"
513000,514000,"Oh!",512600,513200,"SPEAKER_03"
514000,515000,"Oh!",512600,513200,"SPEAKER_03"
515000,516000,"Oh!",514500,515900,"SPEAKER_03"
516000,517000,"Oh!",514500,515900,"SPEAKER_03"
517000,518000,"Oh!",514500,515900,"SPEAKER_03"
518000,519000,"Oh!",514500,515900,"SPEAKER_03"
519000,520000,"Oh!",514500,515900,"SPEAKER_03"
520000,521000,"Oh!",514500,515900,"SPEAKER_03"
521000,522000,"Oh!",514500,515900,"SPEAKER_03"
522000,523000,"Oh!",514500,515900,"SPEAKER_03"
523000,524000,"Oh!",514500,515900,"SPEAKER_03"
524000,525000,"Oh!",514500,515900,"SPEAKER_03"
525000,526000,"They're doing it!",514500,515900,"SPEAKER_03"
526000,527000,"They're doing it!",514500,515900,"SPEAKER_03"
527000,528000,"Oh!",514500,515900,"SPEAKER_03"
528000,529000,"Oh!",514500,515900,"SPEAKER_03"
529000,530000,"Oh!",514500,515900,"SPEAKER_03"
530000,531000,"What?",514500,515900,"SPEAKER_03"
531000,532000,"Oh!",514500,515900,"SPEAKER_03"
532000,533000,"Oh!",514500,515900,"SPEAKER_03"
533000,534000,"Oh!",514500,515900,"SPEAKER_03"
534000,535000,"Oh!",514500,515900,"SPEAKER_03"
535000,536000,"Oh!",514500,515900,"SPEAKER_03"
536000,537000,"Oh!",514500,515900,"SPEAKER_03"
538000,539000,"Oh!",514500,515900,"SPEAKER_03"
539000,540000,"Oh!",514500,515900,"SPEAKER_03"
540000,541000,"Oh!",514500,515900,"SPEAKER_03"
541000,542000,"Oh!",514500,515900,"SPEAKER_03"
542000,544000,"Where'd we go?",514500,515900,"SPEAKER_03"
544000,545000,"Oh!",514500,515900,"SPEAKER_03"
545000,546000,"Oh!",514500,515900,"SPEAKER_03"
546000,547000,"Oh!",514500,515900,"SPEAKER_03"
547000,548000,"Oh!",514500,515900,"SPEAKER_03"
548000,549000,"Oh!",514500,515900,"SPEAKER_03"
549000,550000,"Oh!",514500,515900,"SPEAKER_03"
550000,551000,"Oh!",514500,515900,"SPEAKER_03"
551000,552000,"Oh!",514500,515900,"SPEAKER_03"
552000,553000,"Oh!",514500,515900,"SPEAKER_03"
553000,554000,"Oh!",514500,515900,"SPEAKER_03"
554000,555000,"Oh!",514500,515900,"SPEAKER_03"
555000,556000,"Oh!",514500,515900,"SPEAKER_03"
556000,557000,"Oh!",514500,515900,"SPEAKER_03"
557000,558000,"Oh!",514500,515900,"SPEAKER_03"
558000,559000,"Oh!",514500,515900,"SPEAKER_03"
559000,560000,"Oh!",514500,515900,"SPEAKER_03"
560000,561000,"Oh!",514500,515900,"SPEAKER_03"
561000,562000,"Oh!",560500,562400,"SPEAKER_03"
562000,563000,"Oh!",560500,562400,"SPEAKER_03"
563000,564000,"Oh!",562400,562400,"SPEAKER_10"
564000,566000,"She may have three diplomas, but I don't think she's very good, Mom.",564000,567200,"SPEAKER_01"
567000,570000,"I wish they'd sing to the ground so I could fly that broom.",564000,567200,"SPEAKER_01"
570000,573000,"Guess they're all right now, Mum and Papa.",567800,570800,"SPEAKER_10"
573000,574000,"Let's go back to our dinner.",571000,574700,"SPEAKER_08"
583000,584000,"Oh!",571000,574700,"SPEAKER_08"
584000,587000,"I forgot to thank them for asking me to stand at dinner!",583900,587400,"SPEAKER_09"
587000,588000,"Thank them indeed!",583900,587400,"SPEAKER_09"
588000,591000,"I don't think you're cut out to be a witch!",587700,597500,"SPEAKER_09"
591000,593000,"Oh, but Grandma, I don't want to be one!",590400,590700,"SPEAKER_00"
593000,597000,"Well, I'm quite happy to help, but the path will certainly be a difficult one.",590400,590700,"SPEAKER_00"
597000,598000,"Oh!",590400,590700,"SPEAKER_00"
598000,599000,"Oh!",598000,598600,"SPEAKER_09"
599000,6e+05,"Oh!",599000,6e+05,"SPEAKER_09"
6e+05,601000,"Oh!",599000,6e+05,"SPEAKER_09"
601000,602000,"Oh!",600600,600600,"SPEAKER_09"
601000,602000,"Oh!",600600,600800,"SPEAKER_09"
623000,643000,"With Alessia and the witch gone home to the Valley of the Witches, Snuffkin departed for his trip south, and the Moomins went into hibernation.",600600,600600,"SPEAKER_09"
623000,643000,"With Alessia and the witch gone home to the Valley of the Witches, Snuffkin departed for his trip south, and the Moomins went into hibernation.",600600,600800,"SPEAKER_09"
654000,663000,"They certainly would have slept till the beginning of the spring as usual, but this year.",634500,643300,"SPEAKER_04"
671000,674000,"Quite unexpectedly, something happened.",661500,662300,"SPEAKER_04"
683000,685000,"Oh!",671200,674000,"SPEAKER_04"
714000,715000,"Oh!",714000,714000,"SPEAKER_03"
723000,725000,"Spring here already?",722900,724200,"SPEAKER_11"
730000,732000,"There's someone at the window!",722900,724200,"SPEAKER_11"
733000,734000,"Oh!",730300,731500,"SPEAKER_11"
741000,743000,"It's frozen shut!",736100,736100,"SPEAKER_03"
752000,753000,"Hey!",751700,751700,"SPEAKER_11"
753000,755000,"Why did you wake me up?",752700,754800,"SPEAKER_12"
755000,757000,"Well, you shouldn't be asleep!",752700,754800,"SPEAKER_12"
757000,759000,"Didn't you know Christmas is coming?",755200,762400,"SPEAKER_12"
759000,762000,"It's tomorrow, so there's not a minute to be lost!",755200,762400,"SPEAKER_12"
762000,764000,"Christmas is coming tomorrow?",755200,762400,"SPEAKER_12"
764000,766000,"But who on earth is that?",762600,779200,"SPEAKER_12"
766000,767000,"Why?",762600,779200,"SPEAKER_12"
767000,768000,"Who is Christmas?",762600,779200,"SPEAKER_12"
768000,770000,"This isn't a joke moment!",762600,779200,"SPEAKER_12"
770000,772000,"I'm not in the least ready!",762600,779200,"SPEAKER_12"
772000,776000,"I've lost my mittens and Christmas is coming and I haven't got a fertry yet!",762600,779200,"SPEAKER_12"
776000,779000,"A fertry, I really must get a fertry!",762600,779200,"SPEAKER_12"
782000,784000,"How very odd!",762600,779200,"SPEAKER_12"
784000,786000,"Why a fertry?",784000,785700,"SPEAKER_11"
786000,787000,"Hey!",784000,785700,"SPEAKER_11"
788000,789000,"Why?",786300,787300,"SPEAKER_11"
789000,791000,"Oh, what's that, Moomins?",788200,789100,"SPEAKER_11"
794000,798000,"Well, Christmas is almost coming and we don't have a fertry yet!",789600,791200,"SPEAKER_11"
798000,799000,"Christmas?",794400,798500,"SPEAKER_11"
799000,8e+05,"Hmm.",794400,798500,"SPEAKER_11"
8e+05,802000,"Did you say Christmas is coming?",799600,800400,"SPEAKER_01"
802000,805000,"Yes, and before that, one must have a fertry!",800500,802300,"SPEAKER_01"
805000,807000,"What's this about a fertry?",802400,806800,"SPEAKER_11"
807000,811000,"Well, you need one to protect ourselves against this Christmas person, Moomins Mama.",802400,806800,"SPEAKER_11"
811000,813000,"I am not really quite clear on that point.",807200,811200,"SPEAKER_01"
813000,818000,"But there's something awful that has to be kept away, right?",811300,813400,"SPEAKER_11"
818000,821000,"I better go get a fertry!",818000,818000,"SPEAKER_11"
835000,836000,"Ha!",819500,821200,"SPEAKER_01"
836000,838000,"About time you Moomins got up?",835900,839200,"SPEAKER_08"
838000,840000,"How are you going to see?",835900,839200,"SPEAKER_08"
840000,842000,"Pretty good fertry, Dad!",839000,840000,"SPEAKER_01"
844000,847000,"Well, thank you, Gavsie, but could you tell me something?",840500,841900,"SPEAKER_08"
847000,849000,"What is one supposed to do with it?",844400,848700,"SPEAKER_01"
849000,852000,"Ha! Ha! Ha! Ha! Ha! Ha! Ha!",844400,848700,"SPEAKER_01"
852000,854000,"Oh, really, Moomins Papa!",851500,856800,"SPEAKER_08"
854000,857000,"The way you can joke with such a straight face!",851500,856800,"SPEAKER_08"
857000,858000,"Joke?",851500,856800,"SPEAKER_08"
858000,859000,"Eh?",857200,858000,"SPEAKER_01"
859000,862000,"Love to stay, but I haven't even finished cooking yet!",858200,858800,"SPEAKER_08"
865000,867000,"I wasn't joking.",859200,862200,"SPEAKER_08"
867000,869000,"No one believed me either!",866900,868400,"SPEAKER_11"
874000,876000,"Would you like a little more, young man?",866900,868400,"SPEAKER_11"
876000,880000,"No, thank you very much. I'm really nice and warm again now.",874500,876200,"SPEAKER_08"
880000,883000,"I saw Moomins Papa and Moomins bring up a big tree!",876400,879600,"SPEAKER_11"
883000,885000,"But what is one supposed to do with it?",880200,883100,"SPEAKER_11"
885000,887000,"Don't you know?",883800,886600,"SPEAKER_11"
887000,888000,"No!",883800,886600,"SPEAKER_11"
888000,891000,"Why are you decorated as beautifully as you can?",887400,888000,"SPEAKER_11"
891000,892000,"Really?",888700,891100,"SPEAKER_11"
897000,899000,"Christmas is coming, so I better be off!",891400,892100,"SPEAKER_02"
899000,901000,"Everyone's talking of Christmas!",897300,899200,"SPEAKER_08"
901000,903000,"By now, I've got a long way to go!",899700,903000,"SPEAKER_08"
906000,908000,"Take care, dear!",903200,903200,"SPEAKER_11"
914000,915000,"Hello!",913300,913800,"SPEAKER_09"
915000,916000,"Hello!",914900,915600,"SPEAKER_08"
919000,921000,"Bye-bye!",915600,916100,"SPEAKER_09"
921000,922000,"Bye-bye!",920100,922300,"SPEAKER_08"
922000,924000,"Good-bye!",920100,922300,"SPEAKER_08"
925000,927000,"Who was that?",920100,922300,"SPEAKER_08"
927000,928000,"I don't know!",927000,931800,"SPEAKER_08"
928000,930000,"He was in a hurry to get somewhere before Christmas!",927000,931800,"SPEAKER_08"
930000,932000,"So I gave him some tea!",927000,931800,"SPEAKER_08"
932000,933000,"That was nice!",927000,931800,"SPEAKER_08"
933000,936000,"And he told us what to do with the fir tree!",932100,933400,"SPEAKER_01"
936000,937000,"What did he say?",936000,937400,"SPEAKER_01"
937000,939000,"To decorate it beautifully!",936000,937400,"SPEAKER_01"
939000,942000,"Decorate it, but why should we do that, Mama?",937500,939100,"SPEAKER_08"
942000,946000,"I guess we must decorate the tree to make sure we keep Christmas happy!",939700,942400,"SPEAKER_01"
946000,947000,"Yes, you're right!",942900,946200,"SPEAKER_11"
947000,949000,"We'd better start doing it right away!",946400,947500,"SPEAKER_01"
949000,952000,"Yes, I'm sure there's another moment to lose!",948700,949600,"SPEAKER_11"
952000,953000,"No!",949800,952500,"SPEAKER_01"
953000,954000,"Mama!",953000,959300,"SPEAKER_01"
954000,955000,"Yes, dear!",953000,959300,"SPEAKER_01"
955000,958000,"They also say we have to cook lots of food for Christmas!",953000,959300,"SPEAKER_01"
958000,959000,"Goodness!",953000,959300,"SPEAKER_01"
959000,962000,"Well, at least he won't be eating us then!",953000,959300,"SPEAKER_01"
971000,972000,"Here!",963000,963100,"SPEAKER_08"
972000,974000,"Thank you, Snorkmaid!",971300,973500,"SPEAKER_01"
974000,975000,"Oh!",973700,977800,"SPEAKER_01"
975000,977000,"The ship means rather a lot to me!",973700,977800,"SPEAKER_01"
977000,980000,"It will look fantastic on the tree, Papa!",973700,977800,"SPEAKER_01"
980000,982000,"Yes, dear, I suppose you're right!",977500,980000,"SPEAKER_09"
983000,984000,"Oh!",980100,982000,"SPEAKER_01"
984000,987000,"Why don't we put this at the top?",980100,982000,"SPEAKER_01"
987000,989000,"This is Mama's!",980100,982000,"SPEAKER_01"
989000,991000,"Don't worry!",988400,989100,"SPEAKER_01"
991000,994000,"Mmm, that looks beautiful!",990600,992600,"SPEAKER_01"
994000,997000,"Listen, everybody!",990600,992600,"SPEAKER_01"
997000,1002000,"I just heard that you need to get lots of presents for Christmas, too!",995000,996000,"SPEAKER_11"
1002000,1004000,"Really, Mama?",1000900,1003000,"SPEAKER_01"
1004000,1006000,"Yes, I do!",1003400,1004900,"SPEAKER_08"
1007000,1011000,"I just heard that you need to get lots of presents for Christmas, too!",1006800,1009000,"SPEAKER_08"
1011000,1013000,"Really, Mama?",1010900,1012100,"SPEAKER_01"
1013000,1016000,"I don't wonder what this Christmas will be like!",1013000,1015300,"SPEAKER_01"
1016000,1019000,"What if it's an awful greedy, beastly monster like the grove?",1015600,1023400,"SPEAKER_11"
1019000,1021000,"Don't worry, Snorkmaid!",1015600,1023400,"SPEAKER_11"
1021000,1024000,"We'll give him lots of presents and stuff him full of food!",1015600,1023400,"SPEAKER_11"
1028000,1031000,"Have you thought of any presents for Christmas yet?",1015600,1023400,"SPEAKER_11"
1031000,1033000,"I don't know what to give him!",1028900,1033100,"SPEAKER_11"
1033000,1035000,"Look, a seashell!",1028900,1033100,"SPEAKER_11"
1036000,1038000,"Oh, that's a beauty!",1035900,1037300,"SPEAKER_11"
1041000,1044000,"Oh, look, Mama, what I got for Christmas!",1035900,1037300,"SPEAKER_11"
1044000,1047000,"I'm going to give him a pretty lure for fishing!",1041100,1046700,"SPEAKER_01"
1047000,1049000,"I'm giving him this book!",1041100,1046700,"SPEAKER_01"
1049000,1050000,"Great presents!",1048700,1055400,"SPEAKER_01"
1050000,1055000,"I'm sure he'll be very happy with the moment family and not Thomas at all!",1048700,1055400,"SPEAKER_01"
1056000,1058000,"I think Christmas will come any moment now!",1048700,1055400,"SPEAKER_01"
1058000,1060000,"So do I!",1048700,1055400,"SPEAKER_01"
1060000,1061000,"Oh, dear!",1048700,1055400,"SPEAKER_01"
1061000,1064000,"I do hope he likes my pumpkin pie!",1048700,1055400,"SPEAKER_01"
1064000,1065000,"He will!",1048700,1055400,"SPEAKER_01"
1065000,1068000,"Imagine everyone in Moomin Valley being frightened!",1064200,1066000,"SPEAKER_11"
1068000,1069000,"Mmm!",1067000,1067900,"SPEAKER_01"
1086000,1087000,"Mmm!",1077500,1077500,"SPEAKER_11"
1087000,1089000,"Are you sleepy?",1077500,1077500,"SPEAKER_11"
1089000,1090000,"Yes, I am!",1087700,1088900,"SPEAKER_11"
1090000,1093000,"I can't stay this scared for much longer!",1089100,1090100,"SPEAKER_11"
1093000,1096000,"Better come before all the food freezes!",1090500,1092800,"SPEAKER_11"
1097000,1098000,"Oh!",1093100,1095700,"SPEAKER_01"
1100000,1102000,"He's coming!",1097100,1097600,"SPEAKER_01"
1105000,1108000,"I never thought Christmas could be that small!",1105000,1107400,"SPEAKER_11"
1109000,1111000,"Merry Christmas!",1105000,1107400,"SPEAKER_11"
1111000,1113000,"Merry Christmas! Is that what he is?",1110700,1119200,"SPEAKER_02"
1113000,1115000,"Well, it's just what you say!",1110700,1119200,"SPEAKER_02"
1115000,1119000,"All of my life I have dreamed of seeing all this up close, honestly!",1110700,1119200,"SPEAKER_02"
1120000,1123000,"I never really thought a Christmas tree could be this beautiful!",1110700,1119200,"SPEAKER_02"
1123000,1125000,"Brought my friends, too!",1120500,1123400,"SPEAKER_02"
1125000,1127000,"You're all very welcome!",1123800,1125200,"SPEAKER_02"
1127000,1129000,"Oh, thank you!",1126100,1127500,"SPEAKER_01"
1129000,1130000,"Hear that, everybody?",1128000,1132800,"SPEAKER_02"
1130000,1132000,"We're all very welcome!",1128000,1132800,"SPEAKER_02"
1132000,1133000,"Woo!",1128000,1132800,"SPEAKER_02"
1133000,1134000,"Man, let's get him!",1128000,1132800,"SPEAKER_02"
1134000,1136000,"There's some wonderful things here!",1133100,1136500,"SPEAKER_02"
1136000,1137000,"Yeah!",1133100,1136500,"SPEAKER_02"
1139000,1141000,"Oh, what a lot of food you've made!",1133100,1136500,"SPEAKER_02"
1141000,1144000,"Yes, all the food there is for Christmas!",1139200,1141200,"SPEAKER_02"
1144000,1146000,"And are those real presents?",1144000,1144100,"SPEAKER_01"
1147000,1148000,"Yeah!",1144300,1146300,"SPEAKER_12"
1148000,1152000,"All of my life, I've sort of wondered about those things called presents!",1147400,1148200,"SPEAKER_01"
1152000,1155000,"Papa, I don't think these creatures are Christmas!",1148400,1152300,"SPEAKER_02"
1155000,1157000,"Neither do I!",1152600,1155300,"SPEAKER_02"
1165000,1167000,"You look sleepy!",1155500,1156900,"SPEAKER_01"
1167000,1169000,"I am!",1166300,1171300,"SPEAKER_11"
1169000,1171000,"Must be well past midnight!",1166300,1171300,"SPEAKER_11"
1172000,1174000,"What is Christmas doing, Mama?",1166300,1171300,"SPEAKER_11"
