"start_text","end","text","start_sub","stop","speaker"
245000,248000,"Have you found a rare plan for your collection yet?",245000,247700,"SPEAKER_14"
248000,252000,"Unfortunately not. There are lots of these in Mummin Valley already.",247900,254300,"SPEAKER_03"
252000,254000,"Goodness, where are you taking all that?",247900,254300,"SPEAKER_03"
254000,256000,"We're going sailing.",247900,254300,"SPEAKER_03"
256000,259000,"Have exciting, charting new seas and exploring desert islands.",254500,256200,"SPEAKER_10"
259000,260000,"Never know.",256200,259500,"SPEAKER_03"
260000,264000,"If I help you load up the boat, can I please come with you?",259500,260200,"SPEAKER_10"
275000,277000,"Captain the bridge!",260800,264100,"SPEAKER_03"
277000,280000,"Man the yard arm!",260800,264100,"SPEAKER_03"
280000,281000,"Hankers away!",279200,293000,"SPEAKER_01"
281000,283000,"Sailors beware!",279200,293000,"SPEAKER_01"
283000,285000,"Spikes the manbrace!",279200,293000,"SPEAKER_01"
285000,287000,"All hands on deck!",279200,293000,"SPEAKER_01"
287000,289000,"Full speed ahead!",279200,293000,"SPEAKER_01"
289000,292000,"Hey, Sniff. Any sun in the movements?",279200,293000,"SPEAKER_01"
292000,293000,"Not yet.",279200,293000,"SPEAKER_01"
293000,295000,"It's a great day to go sailing.",293000,297000,"SPEAKER_09"
295000,297000,"I wonder where we're going.",293000,297000,"SPEAKER_09"
297000,299000,"I don't have any idea.",297000,301800,"SPEAKER_13"
299000,302000,"Hmm, I don't actually like sailing much.",297000,301800,"SPEAKER_13"
302000,304000,"Do you get sick?",302000,304300,"SPEAKER_13"
304000,305000,"Well, not really sick.",302500,302900,"SPEAKER_08"
305000,307000,"It's just that I can't swim.",302500,302900,"SPEAKER_08"
307000,311000,"And if it's rough, it frightens me and I panic a bit.",305400,312700,"SPEAKER_13"
311000,313000,"It looks like it's going to stay calm.",305400,312700,"SPEAKER_13"
313000,315000,"So don't worry.",305400,312700,"SPEAKER_13"
317000,320000,"Right, that's the lot.",316400,316400,"SPEAKER_13"
317000,320000,"Right, that's the lot.",316400,317300,"SPEAKER_09"
320000,322000,"Now all aboard.",316400,316400,"SPEAKER_13"
320000,322000,"Now all aboard.",316400,317300,"SPEAKER_09"
322000,327000,"Mama, little Mai, Sniffkin, Mummin, Snork Maiden,",321400,332900,"SPEAKER_10"
327000,329000,"and Mr. Hamulin, of course.",321400,332900,"SPEAKER_10"
329000,331000,"Isn't he a bit old for adventures?",321400,332900,"SPEAKER_10"
331000,335000,"Not at all. No, Mummin Papa has promised to find a deserted island",321400,332900,"SPEAKER_10"
335000,337000,"where I shall search for rare plants.",332900,339800,"SPEAKER_03"
350000,353000,"Come on, Sniff, hurry up!",349800,349900,"SPEAKER_08"
353000,355000,"There's no rum.",351800,353500,"SPEAKER_02"
356000,359000,"Don't be silly, Sniff. Of course there is.",354700,355900,"SPEAKER_13"
361000,363000,"It looks very full, almost thinking.",356200,358600,"SPEAKER_02"
363000,365000,"There's no way this boat could sink.",362900,363000,"SPEAKER_13"
365000,367000,"Now come on, get him.",362900,363000,"SPEAKER_13"
371000,372000,"Really?",368700,369600,"SPEAKER_02"
372000,374000,"I promise it'll be all right.",371300,371300,"SPEAKER_13"
372000,374000,"I promise it'll be all right.",371300,371900,"SPEAKER_02"
374000,375000,"Won't it, Papa?",372200,375100,"SPEAKER_02"
375000,378000,"Well, if it stays like this, it will, Mummin.",372200,375100,"SPEAKER_02"
379000,381000,"I'll come next time.",375100,378200,"SPEAKER_10"
381000,383000,"Let's go, Mummin Papa.",380000,384700,"SPEAKER_05"
383000,385000,"He's just a scaredy cat.",380000,384700,"SPEAKER_05"
387000,389000,"We'll go without you then, Sniff.",387000,389200,"SPEAKER_10"
389000,391000,"I think that will be best.",387000,389200,"SPEAKER_10"
391000,394000,"Anyway, someone had better stay and look after Mummin House,",389200,390800,"SPEAKER_13"
394000,396000,"and it might just as well be me.",391100,395000,"SPEAKER_13"
396000,398000,"That's very thoughtful of you.",391100,395000,"SPEAKER_13"
398000,401000,"There's a pancake on the kitchen table that you can have for lunch.",398000,401700,"SPEAKER_04"
401000,404000,"Thank you, Mummin, Mama. Have a nice trip.",398000,401700,"SPEAKER_04"
409000,411000,"I wish Sniff had come.",403200,403300,"SPEAKER_04"
411000,413000,"He's a big softy.",409400,410900,"SPEAKER_02"
414000,416000,"Well, he's not very good at swimming,",411400,412800,"SPEAKER_02"
416000,418000,"and he doesn't eat rather a lot.",414600,418200,"SPEAKER_02"
418000,419000,"What?",414600,418200,"SPEAKER_02"
439000,442000,"This is the life, isn't it, Mama?",414600,418200,"SPEAKER_02"
442000,444000,"It certainly is, dear.",442000,443500,"SPEAKER_04"
449000,451000,"Oh, look, not a breath of wind.",442000,443500,"SPEAKER_04"
451000,453000,"Shall I start rowing, Papa?",442000,443500,"SPEAKER_04"
453000,455000,"Yes, you'd better get Sniffkin to help you.",442000,443500,"SPEAKER_04"
455000,457000,"Aye-aye, Captain.",442000,443500,"SPEAKER_04"
459000,461000,"It's hardly moving.",456000,458900,"SPEAKER_10"
461000,463000,"You'll have to do better than that.",460200,461800,"SPEAKER_02"
463000,465000,"We're doing our best.",462000,464700,"SPEAKER_10"
465000,467000,"You two would be useless as Gally's slaves,",462000,464700,"SPEAKER_10"
467000,469000,"and you'd have to do your best to help them.",465700,466600,"SPEAKER_10"
469000,471000,"We're doing our best.",465700,466600,"SPEAKER_10"
471000,473000,"You two would be useless as Gally's slaves,",469900,472800,"SPEAKER_05"
473000,475000,"and you'd have to do your best to help them.",469900,472800,"SPEAKER_05"
476000,478000,"You two would be useless as Gally's slaves.",475900,480300,"SPEAKER_02"
478000,481000,"It's good that we're not then, isn't it?",475900,480300,"SPEAKER_02"
481000,483000,"So then, what's your excuse?",481000,485800,"SPEAKER_02"
483000,485000,"It's not easy rowing against the tide.",481000,485800,"SPEAKER_02"
485000,487000,"You try it.",481000,485800,"SPEAKER_02"
487000,491000,"No, dear, at this rate, I should be lucky to find one rare plant.",486600,490700,"SPEAKER_03"
491000,495000,"Well, Mr. Hamlin, you could always try collecting some seaweed instead.",491000,496000,"SPEAKER_05"
495000,497000,"There's plenty of that.",491000,496000,"SPEAKER_05"
497000,499000,"I have heard tales that if you whistle,",496500,501600,"SPEAKER_10"
499000,503000,"those who perished at sea will send you a wind.",496500,501600,"SPEAKER_10"
503000,506000,"Land! Hoi! Look, Moomin, Papa!",496500,501600,"SPEAKER_10"
509000,511000,"That's too small to be any good.",509000,511100,"SPEAKER_02"
515000,517000,"You're right.",509000,511100,"SPEAKER_02"
529000,532000,"Hey, look, Papa. We're moving again.",529000,531900,"SPEAKER_02"
532000,534000,"The tide's turned and the winds up.",531900,533300,"SPEAKER_09"
538000,540000,"What a beautiful island!",531900,533300,"SPEAKER_09"
540000,543000,"And a perfect place to land, too.",538400,540200,"SPEAKER_02"
543000,546000,"Oh, I bet this place has got some rare plants.",540500,542900,"SPEAKER_10"
546000,550000,"Be careful when you explore. There could be wild animals there.",543900,543900,"SPEAKER_03"
546000,550000,"Be careful when you explore. There could be wild animals there.",543900,546400,"SPEAKER_10"
550000,554000,"Now, if someone will go and collect some wood, I'll get a fire started.",550000,554200,"SPEAKER_04"
554000,558000,"I've had none of you will say no to coffee and pancakes.",550000,554200,"SPEAKER_04"
558000,562000,"Watch me, you land lovers. I'll go and pull the boat ashore.",554700,558200,"SPEAKER_04"
576000,578000,"Hmm, I suppose you're right. This will come in handy.",564400,564900,"SPEAKER_02"
578000,582000,"As I said, Papa, it's always better to rough it with a little bit of luxury.",576200,578900,"SPEAKER_10"
582000,586000,"I wonder if we're the first to set foot on the island.",581900,584800,"SPEAKER_10"
588000,590000,"Thank you, children.",581900,584800,"SPEAKER_10"
590000,592000,"Is there anything else you want us to do?",588400,589700,"SPEAKER_04"
592000,594000,"No, I don't think so.",591300,591500,"SPEAKER_04"
594000,596000,"Is it okay if I go explore the island?",593000,594300,"SPEAKER_04"
596000,598000,"Of course, off you go.",594300,596600,"SPEAKER_02"
598000,6e+05,"Coming, snort, Maiden.",597000,603000,"SPEAKER_02"
6e+05,602000,"I'll stay and help Moomin Mama with the cooking.",597000,603000,"SPEAKER_02"
602000,605000,"Mama, you said we needed firewood. Is this enough?",597000,603000,"SPEAKER_02"
605000,607000,"My goodness for a lot.",603100,606200,"SPEAKER_05"
612000,615000,"You know, I don't think anyone lives on this island.",606200,607600,"SPEAKER_02"
615000,619000,"I haven't seen anyone unless they're hiding in the bushes.",612300,615100,"SPEAKER_02"
619000,621000,"I've seen someone.",615500,618800,"SPEAKER_09"
621000,623000,"Oh, yeah? Who?",619600,621100,"SPEAKER_05"
623000,625000,"Well, they weren't very big.",621300,626000,"SPEAKER_05"
625000,627000,"What do you mean, this big?",621300,626000,"SPEAKER_05"
627000,629000,"Well, same as me.",626100,627400,"SPEAKER_05"
629000,631000,"What did they look like?",628200,638900,"SPEAKER_02"
631000,633000,"Sort of white and ghostly and not very friendly looking either, Moomin.",628200,638900,"SPEAKER_02"
633000,637000,"Well, you probably just thought you saw something a little, Maiden.",628200,638900,"SPEAKER_02"
637000,639000,"I did see them. I did too.",628200,638900,"SPEAKER_02"
639000,643000,"Keep your hair on. I'm not saying you didn't see anything.",628200,638900,"SPEAKER_02"
645000,648000,"Goodness, this is magnificent.",645000,652400,"SPEAKER_03"
648000,651000,"Oh, what a find.",645000,652400,"SPEAKER_03"
658000,661000,"And what's this?",654500,655200,"SPEAKER_03"
676000,680000,"Oh, well.",668700,669700,"SPEAKER_08"
680000,683000,"Well, well, well.",679600,686800,"SPEAKER_03"
683000,687000,"I've never seen such rare and beautiful plants.",679600,686800,"SPEAKER_03"
688000,691000,"Oh.",687800,688000,"SPEAKER_03"
703000,706000,"Well, what's this? Goodness, it's a perimeter.",703000,708300,"SPEAKER_03"
706000,711000,"Now, let's see. Rain and storm. Probably broken.",703000,708300,"SPEAKER_03"
718000,721000,"Oh, hello. Who are you?",708700,709900,"SPEAKER_03"
721000,725000,"Oh, I see. This is your perimeter, isn't it? Now, watch it.",718200,727400,"SPEAKER_03"
725000,729000,"Mind you don't travel on those flowers, will you?",723400,723600,"SPEAKER_08"
731000,734000,"Oh, no, no, no. They're coming to get me.",731000,731000,"SPEAKER_03"
731000,734000,"Oh, no, no, no. They're coming to get me.",731000,731500,"SPEAKER_03"
734000,737000,"Don't go away. Don't go away.",731800,737000,"SPEAKER_03"
740000,743000,"I think what little my saw was a hatty fattener.",739600,742400,"SPEAKER_09"
743000,745000,"They're not ghosts. Are they snuffkin?",739600,742400,"SPEAKER_09"
745000,749000,"No, they look kind of like it, but they're really harmless enough.",743100,745000,"SPEAKER_02"
749000,752000,"Oh, leave me alone.",745600,749300,"SPEAKER_09"
752000,754000,"Oh, dear. What on earth was that?",745600,749300,"SPEAKER_09"
754000,757000,"It sounded like Mr. Himulet.",752200,754000,"SPEAKER_05"
763000,769000,"Don't get away. Oh, help me, please.",761100,762500,"SPEAKER_07"
775000,778000,"That's it. That's what I saw.",763200,767900,"SPEAKER_07"
778000,781000,"It's Mr. Himulet.",763200,767900,"SPEAKER_07"
781000,784000,"Help! Get me down.",763200,767900,"SPEAKER_07"
784000,788000,"Why are they after you, Mr. Himulet? What'd you do to them?",763200,767900,"SPEAKER_07"
788000,793000,"I don't know. I just tapped on this post and asked them to be careful.",763200,767900,"SPEAKER_07"
793000,796000,"Is that what I saw? It's Mr. Himulet.",793000,795400,"SPEAKER_05"
796000,799000,"Help! Get me down.",793000,795400,"SPEAKER_05"
799000,802000,"Why are they after you, Mr. Himulet? What'd you do to them?",796400,799300,"SPEAKER_09"
802000,805000,"I just tapped on this post and asked them to be careful.",802000,806000,"SPEAKER_03"
805000,808000,"Is that ours? They seem a bit angry to me.",804800,805400,"SPEAKER_09"
808000,812000,"Well, then I tapped the marrometer to check the weather and they came at me.",807000,807400,"SPEAKER_09"
812000,814000,"Well, I don't think it's a flower's a mad about.",811500,811600,"SPEAKER_03"
814000,817000,"Maybe they thought you were trying to steal the marrometer.",813900,816200,"SPEAKER_09"
817000,822000,"I don't want it to keep it. My goodness, I'm collecting flowers, not marrometers.",816400,819000,"SPEAKER_09"
822000,824000,"Well, hang on.",821700,821800,"SPEAKER_03"
824000,827000,"I can't hang on much longer. Hurry, please.",823400,828900,"SPEAKER_02"
827000,829000,"They don't look so easily frightened.",823400,828900,"SPEAKER_02"
829000,831000,"No, now let me think.",827100,827200,"SPEAKER_09"
831000,834000,"Hurry, I'm slipping.",829200,830300,"SPEAKER_09"
835000,837000,"I've got it, Mr. Himulet.",832000,833300,"SPEAKER_02"
837000,842000,"The haddifatators can't see or hear very well, but they are very sensitive.",835800,837100,"SPEAKER_09"
842000,844000,"We'll have to try and frighten them.",837500,851700,"SPEAKER_09"
844000,847000,"I suggest you shake the post as hard as you can.",843900,843900,"SPEAKER_00"
844000,847000,"I suggest you shake the post as hard as you can.",843900,844400,"SPEAKER_08"
847000,849000,"Like this.",844400,844500,"SPEAKER_00"
849000,852000,"Harder. Harder, Mr. Himulet.",844400,844500,"SPEAKER_00"
854000,857000,"Look, they can feel the ground moving.",844400,844500,"SPEAKER_00"
857000,859000,"Keep going, Mr. Himulet.",856900,858600,"SPEAKER_09"
861000,864000,"I'm getting really tired.",856900,858600,"SPEAKER_09"
864000,866000,"I'm exhausted, I can't.",862800,864200,"SPEAKER_02"
866000,867000,"They're not going.",864500,864500,"SPEAKER_09"
866000,867000,"They're not going.",864500,868700,"SPEAKER_02"
867000,869000,"Are you sure this will work?",864500,864500,"SPEAKER_09"
867000,869000,"Are you sure this will work?",864500,868700,"SPEAKER_02"
886000,888000,"You can stop now, Mr. Himulet.",884300,884300,"SPEAKER_07"
886000,888000,"You can stop now, Mr. Himulet.",884300,884600,"SPEAKER_09"
889000,891000,"Mr. Himulet.",886500,890700,"SPEAKER_09"
896000,898000,"Hey, are you all right, Mr. Himulet?",895900,897800,"SPEAKER_09"
898000,901000,"What disgusting creatures.",897800,9e+05,"SPEAKER_03"
901000,904000,"I have a good mind to take their precious barometer.",901000,903500,"SPEAKER_03"
904000,906000,"I don't think that's such a good idea.",903500,905200,"SPEAKER_09"
906000,909000,"It's no good anyway, it's not working.",905600,908300,"SPEAKER_03"
909000,912000,"How do you know that, Mr. Himulet?",909000,910400,"SPEAKER_09"
912000,914000,"Look, it's a beautiful day, isn't it?",911800,917300,"SPEAKER_03"
914000,918000,"But according to this barometer, it should be pouring down with rain.",911800,917300,"SPEAKER_03"
921000,924000,"This is the way to explore real home cooking.",921000,924000,"SPEAKER_02"
924000,926000,"It just takes a little thought.",924000,924000,"SPEAKER_04"
924000,926000,"It just takes a little thought.",924000,925800,"SPEAKER_10"
926000,930000,"And woman papa is always prepared, aren't you dear?",924000,924000,"SPEAKER_04"
926000,930000,"And woman papa is always prepared, aren't you dear?",924000,925800,"SPEAKER_10"
930000,934000,"Double zero, it can't get any lower than that.",929900,929900,"SPEAKER_04"
930000,934000,"Double zero, it can't get any lower than that.",929900,934800,"SPEAKER_03"
934000,935000,"What does that mean?",929900,929900,"SPEAKER_04"
934000,935000,"What does that mean?",929900,934800,"SPEAKER_03"
935000,939000,"If it was working, it would mean we'd be in for a terrible storm.",935000,938400,"SPEAKER_03"
940000,944000,"I think the reading might be right after all, Mr. Himulet.",938900,944200,"SPEAKER_10"
945000,948000,"See the way the sky is darkening.",938900,944200,"SPEAKER_10"
953000,955000,"Look at those storm clouds.",945400,948100,"SPEAKER_10"
955000,957000,"We better go before it's too late.",953900,953900,"SPEAKER_10"
955000,957000,"We better go before it's too late.",953900,955600,"SPEAKER_09"
957000,959000,"But there won't be time to get home.",955700,955700,"SPEAKER_09"
957000,959000,"But there won't be time to get home.",955700,961000,"SPEAKER_05"
959000,961000,"We'll be shipwreck, woman papa.",955700,955700,"SPEAKER_09"
959000,961000,"We'll be shipwreck, woman papa.",955700,961000,"SPEAKER_05"
962000,964000,"Surely there's still time.",955700,955700,"SPEAKER_09"
962000,964000,"Surely there's still time.",955700,961000,"SPEAKER_05"
964000,966000,"We don't want to go back to moving valley yet.",962100,972500,"SPEAKER_02"
967000,969000,"We've only explored half the island.",962100,972500,"SPEAKER_02"
969000,972000,"Besides, you never know what we might find, Snort Maiden.",962100,972500,"SPEAKER_02"
972000,975000,"I wanted to get my hands on those happy fat nurse.",962100,972500,"SPEAKER_02"
975000,978000,"That's the last thing I wanted to do, little mind, the very last.",975000,975000,"SPEAKER_02"
975000,978000,"That's the last thing I wanted to do, little mind, the very last.",975000,975500,"SPEAKER_05"
978000,980000,"I think we ought to leave now.",976000,976200,"SPEAKER_05"
980000,982000,"What do you think, mama?",978900,980200,"SPEAKER_05"
982000,985000,"Well, you're the captain, dear. It's up to you.",981200,982400,"SPEAKER_10"
985000,988000,"So I am. Now, let me think.",984300,985200,"SPEAKER_04"
997000,998000,"Oh.",987300,987500,"SPEAKER_04"
1012000,1014000,"Right, we'll stay.",987300,987500,"SPEAKER_04"
1014000,1015000,"Oh, can we?",1012400,1014000,"SPEAKER_10"
1015000,1018000,"Yes, but we must put the tent up before it starts raining.",1014800,1018500,"SPEAKER_10"
1018000,1019000,"What tent?",1014800,1018500,"SPEAKER_10"
1020000,1022000,"Always be prepared.",1018500,1019000,"SPEAKER_02"
1022000,1024000,"That's my motto.",1020100,1024000,"SPEAKER_10"
1024000,1027000,"You're very clever to think of everything.",1024000,1026000,"SPEAKER_02"
1027000,1033000,"First, we must lower the sails and pull the boat up so that she's out of harm's way.",1024000,1026000,"SPEAKER_02"
1049000,1050000,"That should do it.",1042100,1042500,"SPEAKER_08"
1051000,1054000,"Well done, everybody.",1050500,1051400,"SPEAKER_08"
1054000,1056000,"It should be safe here.",1052500,1060600,"SPEAKER_10"
1056000,1060000,"Now hurry with the tent, the storm's nearly here.",1052500,1060600,"SPEAKER_10"
1062000,1064000,"Are you all right, Mr. Himulan?",1052500,1060600,"SPEAKER_10"
1064000,1066000,"You stay here and rest, eh?",1062200,1068700,"SPEAKER_10"
1066000,1068000,"We'll manage without you.",1062200,1068700,"SPEAKER_10"
1068000,1070000,"I am a bit tired.",1062200,1068700,"SPEAKER_10"
1070000,1075000,"You get your breath back first, but don't forget to tie the boat to that tree before you come up.",1069900,1079700,"SPEAKER_10"
1075000,1078000,"It looks bad. A real humdinger.",1069900,1079700,"SPEAKER_10"
1078000,1080000,"You can touch me.",1069900,1079700,"SPEAKER_10"
1082000,1084000,"Right, let's get that tent up.",1069900,1079700,"SPEAKER_10"
1085000,1087000,"Oh, dear, what a day.",1082300,1084200,"SPEAKER_10"
1101000,1103000,"Oh, what's this here?",1098300,1099100,"SPEAKER_03"
1108000,1111000,"Oh, yes.",1107400,1109100,"SPEAKER_03"
1111000,1115000,"Well, fancy that I've never seen one of these before.",1109500,1110400,"SPEAKER_03"
1121000,1123000,"Snuffkin?",1111400,1114600,"SPEAKER_03"
1125000,1126000,"What's happening?",1121300,1122300,"SPEAKER_02"
1126000,1128000,"It's coming really fast.",1125400,1126400,"SPEAKER_02"
1128000,1131000,"Look at the rain over the sea.",1126600,1128200,"SPEAKER_09"
1131000,1134000,"We're going to get soaked if we stay here.",1129600,1130000,"SPEAKER_09"
1134000,1135000,"Just a minute.",1133900,1134500,"SPEAKER_09"
1135000,1137000,"But we'll get wet.",1133900,1134500,"SPEAKER_09"
1137000,1139000,"I know, but it's so exciting.",1135300,1136600,"SPEAKER_02"
1139000,1140000,"Huh?",1138300,1139100,"SPEAKER_02"
1140000,1142000,"Things which you have no control over.",1138300,1139100,"SPEAKER_02"
1142000,1145000,"You can see this great big storm coming towards you,",1140200,1147000,"SPEAKER_09"
1145000,1148000,"and you can't do anything about it.",1140200,1147000,"SPEAKER_09"
1149000,1150000,"No.",1140200,1147000,"SPEAKER_09"
1150000,1153000,"You have to time it just right.",1149800,1149800,"SPEAKER_02"
1153000,1157000,"When to make a run for shelter, you mean?",1153000,1153000,"SPEAKER_02"
1157000,1160000,"I knew you'd understand.",1157000,1158500,"SPEAKER_09"
1164000,1166000,"I wonder what the Hattie Fatterners are doing.",1163800,1166300,"SPEAKER_02"
1166000,1168000,"Waiting for the thunderstorm.",1163800,1166300,"SPEAKER_02"
1168000,1169000,"Why?",1166500,1168000,"SPEAKER_09"
1169000,1173000,"Because they get energy from the electricity and the lightning.",1168900,1169400,"SPEAKER_02"
1173000,1174000,"Really?",1169900,1173000,"SPEAKER_09"
1175000,1176000,"That's it!",1173100,1173100,"SPEAKER_09"
1175000,1176000,"That's it!",1173100,1173800,"SPEAKER_02"
1176000,1177000,"Come on!",1175300,1176000,"SPEAKER_02"
1177000,1180000,"I've never seen rain like this.",1176200,1177000,"SPEAKER_02"
1180000,1183000,"It'll be over soon enough, Momen.",1176200,1177000,"SPEAKER_02"
1184000,1186000,"You're dressed, Mom.",1176200,1177000,"SPEAKER_02"
1186000,1187000,"I know.",1176200,1177000,"SPEAKER_02"
1189000,1191000,"It's all right.",1176200,1177000,"SPEAKER_02"
1191000,1192000,"I know.",1176200,1177000,"SPEAKER_02"
1192000,1193000,"I know.",1176200,1177000,"SPEAKER_02"
1193000,1194000,"I know.",1176200,1177000,"SPEAKER_02"
1194000,1195000,"I know.",1176200,1177000,"SPEAKER_02"
1195000,1196000,"I know.",1176200,1177000,"SPEAKER_02"
1196000,1197000,"I know.",1195100,1196800,"SPEAKER_02"
1197000,1198000,"I know.",1196400,1198700,"SPEAKER_10"
1198000,1199000,"I know.",1196400,1198700,"SPEAKER_10"
1199000,1200000,"I know.",1196400,1198700,"SPEAKER_10"
1200000,1201000,"I know.",1196400,1198700,"SPEAKER_10"
1201000,1202000,"I know.",1200900,1202700,"SPEAKER_02"
1202000,1203000,"I know.",1200900,1202700,"SPEAKER_02"
1203000,1204000,"I know.",1200900,1202700,"SPEAKER_02"
1204000,1205000,"I know.",1200900,1202700,"SPEAKER_02"
1206000,1207000,"It's all right.",1205800,1208200,"SPEAKER_02"
1207000,1209000,"I'll look after you.",1205800,1208200,"SPEAKER_02"
1235000,1238000,"It's all right.",1205800,1208200,"SPEAKER_02"
1238000,1239000,"It's all right.",1205800,1208200,"SPEAKER_02"
1239000,1241000,"I know.",1205800,1208200,"SPEAKER_02"
1241000,1242000,"It's all right.",1205800,1208200,"SPEAKER_02"
1243000,1245000,"It's all right.",1205800,1208200,"SPEAKER_02"
1245000,1271960,"that was a close one too close I think it's over snort maiden what a",1205800,1208200,"SPEAKER_02"
1271960,1293360,"find I made today",1271600,1271600,"SPEAKER_02"
1271960,1293360,"find I made today",1271600,1273700,"SPEAKER_03"
1293360,1298280,"if like the movements and their friends you're stranded on the desert island in a",1271600,1271600,"SPEAKER_02"
1293360,1298280,"if like the movements and their friends you're stranded on the desert island in a",1271600,1273700,"SPEAKER_03"
1298280,1304120,"huge storm all you can do is wait until it's blown itself out but what if the",1294300,1302700,"SPEAKER_06"
1304120,1309720,"waves are so high that your boat has caught up and washed out to sea that is a",1303600,1308200,"SPEAKER_06"
1309720,1313160,"different story altogether",1309000,1311400,"SPEAKER_06"
1328680,1336840,"they love the laughter and they love the living the movements believing in",1309000,1311400,"SPEAKER_06"
1336840,1345720,"sharing and caring and giving the movements they're always happy and always",1335700,1342300,"SPEAKER_12"
1345720,1359000,"they're always happy and always at play the movements are having fun day after day the",1343400,1353600,"SPEAKER_12"
1359000,1365080,"movements the movements they love the laughter and they love the living the movements",1358100,1363000,"SPEAKER_12"
1365080,1374520,"believing in sharing and caring and giving the movements they're always happy and",1358100,1363000,"SPEAKER_12"
1374520,1392840,"always at play the movements are having fun day after day the movements the movements",1372800,1376800,"SPEAKER_12"
