"start_text","end","text","start_sub","stop","speaker"
777520,783600,"uh uh I walk her up by mistake you know that spring is still a long way off don't you I thought it",774700,777100,"SPEAKER_03"
783600,789520,"might be seeing there's no sun at all but the sun is going to come back tomorrow woman tomorrow",783000,785900,"SPEAKER_03"
790160,795680,"snorkemaiden was so worried about the sun not showing the sun will rise tomorrow woman but it'll",786200,797200,"SPEAKER_03"
795680,802720,"go down very soon to ticky you know I think there must be records in moving valley records in winter",786200,797200,"SPEAKER_03"
802720,809440,"there's an enormous pile of firewood up on the hillside I know it took a long time to collect that",797800,812100,"SPEAKER_03"
809440,816080,"wood but some of it belongs to us that doesn't really surprise me though woman I'm afraid the",797800,812100,"SPEAKER_03"
816080,821920,"winner creatures unfair careful about ownership they need a lot so if they see it they take it it's",812800,823600,"SPEAKER_03"
821920,829280,"for their big winner bonfire a bonfire yes and now your firewood can take part in the big celebration",812800,823600,"SPEAKER_03"
829360,835440,"they light it every winter to make sure the sun comes back you know oh you mean otherwise the sun",825300,833000,"SPEAKER_03"
835440,842160,"wouldn't come back to ticky well since they always light it on this day you don't really know do you",833800,837100,"SPEAKER_03"
842160,848000,"tonight you might see the winner creatures okay we come along as well to ticky yes you can if you",837500,850600,"SPEAKER_03"
848000,852960,"sit quietly and don't scare them in any way wonderful you're coming along too aren't you",837500,850600,"SPEAKER_03"
852960,859520,"it of course stop happy someone shouting for help who could it be",850800,854600,"SPEAKER_03"
860160,866960,"go away get away from me I didn't do it on purpose I didn't mean any harm if you don't leave",856600,859800,"SPEAKER_03"
866960,872720,"me alone grandma will turn you into a towed oh it's so cold go away please",866300,874000,"SPEAKER_05"
872720,874720,"oh",866300,874000,"SPEAKER_05"
880640,884240,"grow leave her alone what are you doing Grog",875300,876500,"SPEAKER_07"
887360,894400,"movement Alicia now listen Grog why can't you be nice to her Alicia's one of my friends she was",882700,884400,"SPEAKER_03"
894400,899440,"just standing there looking at nothing when I came down on my skis I nearly bumped into her but",890400,907700,"SPEAKER_03"
899440,904960,"I didn't touch her that's all right Alicia tell me Grog what's gotten into you why you so nasty",890400,907700,"SPEAKER_03"
904960,911040,"to such a sweet little girl it isn't like you at all I must have startled her I guess and I did",890400,907700,"SPEAKER_03"
911040,917040,"apologize and all but it made no difference this is really very odd then I asked if she had seen",909000,912000,"SPEAKER_03"
917040,923280,"you and that's when she started to get mad at me but she doesn't even know me it's a mystery",917000,919700,"SPEAKER_03"
923360,925280,"whatever's the matter with you Grog",920100,925400,"SPEAKER_03"
939920,946880,"oh it was so scared I'm so glad you've come to see us so am I moment somehow I felt certain you",925800,929300,"SPEAKER_07"
946880,952560,"hadn't gone into hibernation yet but what did your grandmother say nothing because I",944200,948000,"SPEAKER_03"
952560,958000,"didn't tell her I was coming thank you for chasing off that terrible monster the Grog hasn't",952000,952000,"SPEAKER_05"
952560,958000,"didn't tell her I was coming thank you for chasing off that terrible monster the Grog hasn't",952000,963800,"SPEAKER_03"
958000,964640,"actually ever attacked anyone well maybe she doesn't like the look of Alicia snork maiden oh it's",952000,952000,"SPEAKER_05"
958000,964640,"actually ever attacked anyone well maybe she doesn't like the look of Alicia snork maiden oh it's",952000,963800,"SPEAKER_03"
964640,970960,"really a mystery to me why the Grog was here at all she was here looking for a moment no doubt was",964400,970500,"SPEAKER_03"
970960,976560,"she he suddenly become very popular you don't mean",970700,973800,"SPEAKER_03"
991520,998000,"what's the matter with you I think the Grog may have fallen in love with you movement what oh you",989400,991100,"SPEAKER_03"
998000,1004400,"can't mean that please tell me you're not serious it's out of the question it's a ridiculous idea don't",997300,1005300,"SPEAKER_03"
1004400,1006400,"be so silly",997300,1005300,"SPEAKER_03"
1007360,1013360,"oh",997300,1005300,"SPEAKER_03"
1024080,1030480,"where's all that drumming noise coming from from the invisible shroom ice how long before everybody",997300,1005300,"SPEAKER_03"
1031440,1036960,"oh they're here already movement all around us they are where I can't see them",1029100,1037100,"SPEAKER_03"
1037760,1044240,"are they really invisible I can't see them either but I can feel their presence all around me",1029100,1037100,"SPEAKER_03"
1044800,1050320,"but she's been studying witchcraft hasn't she I'm sure you and movement will be able to feel",1037900,1044500,"SPEAKER_03"
1050320,1052320,"their presence quite soon",1048300,1052000,"SPEAKER_03"
1080320,1090320,"oh",1048300,1052000,"SPEAKER_03"
1097120,1103120,"I can see some of them look they're over there",1093000,1093300,"SPEAKER_03"
1110320,1112320,"I see them too you guys",1109500,1109800,"SPEAKER_07"
1118320,1123360,"do you think you tell me why can't we see all of them well we can never see them all",1110400,1114300,"SPEAKER_07"
1123360,1128000,"I don't understand how did you know earlier on the shroom ice were playing the drums",1118400,1135000,"SPEAKER_03"
1128000,1131360,"I just know because they sometimes play them in the batch house as well",1118400,1135000,"SPEAKER_03"
1131360,1136560,"what a wonderful celebration isn't it lucky I came over here if I had not",1118400,1135000,"SPEAKER_03"
1136560,1138560,"had missed a most memorable evening",1135900,1138800,"SPEAKER_05"
1153520,1157520,"what's going on here the grog what",1135900,1138800,"SPEAKER_05"
1157520,1168960,"what's she doing she must be looking for movement again I guess no I think she just wants to warm",1157300,1157800,"SPEAKER_01"
1168960,1171920,"this up by the fire",1167600,1170300,"SPEAKER_03"
1185920,1189920,"what's she doing",1167600,1170300,"SPEAKER_03"
1189920,1202880,"oh that's the end of the midwinter bonfire pull grog she freezes everything she touches",1186000,1186000,"SPEAKER_01"
1189920,1202880,"oh that's the end of the midwinter bonfire pull grog she freezes everything she touches",1186000,1187200,"SPEAKER_04"
1202880,1207760,"whatever she sits on even the hottest bonfire turns freezing cold in a matter of seconds",1200000,1208100,"SPEAKER_03"
1209280,1212000,"well at least she's managed to save some of our wood",1200000,1208100,"SPEAKER_03"
1220880,1227120,"oh hold on tight now snorke made in and be careful I can't wait to get into bed",1220100,1220100,"SPEAKER_03"
1220880,1227120,"oh hold on tight now snorke made in and be careful I can't wait to get into bed",1220100,1220600,"SPEAKER_03"
1227920,1233520,"I wanted to stay up until the sun came up again but I don't know if I could keep awake till then",1225200,1227500,"SPEAKER_03"
1234400,1244560,"so long till spring man room man goodbye and take care Alicia I will move in the moon will light my way back",1234400,1236800,"SPEAKER_03"
1249920,1268800,"this time the movements of God too far something must be done I'll teach them a lesson they'll never forget",1241800,1244700,"SPEAKER_03"
1271280,1279120,"they won't get the better at me now what does the witch mean by teach them a lesson",1263600,1269100,"SPEAKER_04"
1279120,1285120,"that sounds very ominous let's hope at least that she lets them sleep till next spring",1275500,1281300,"SPEAKER_00"
1292880,1299040,"they love the laughter and they love the living the movements",1281900,1285300,"SPEAKER_00"
1299840,1306240,"we're leaving and sharing and caring and giving the movements",1293000,1298300,"SPEAKER_09"
1307520,1314880,"they're always happy and goes at play the moments are having fun day after day the",1306000,1306000,"SPEAKER_02"
1315040,1321360,"moments the moments, the moments",1311900,1317800,"SPEAKER_02"
1321360,1328360,"The Moons",1318500,1321000,"SPEAKER_02"
