"start_text","end","text","start_sub","stop","speaker"
423000,426000,"I'd rather tame it and keep it as a pet.",417600,422900,"SPEAKER_02"
427000,430000,"We could ride on it to go pig-nicking.",426900,430200,"SPEAKER_09"
440000,443000,"Alright, now for the moat. Here we go.",433900,434600,"SPEAKER_03"
443000,446000,"Hope the well's got enough water in it.",433900,434600,"SPEAKER_03"
447000,450000,"It'll be able to swim in this, Papa.",444900,447100,"SPEAKER_02"
450000,454000,"Yes, it'll remind you to the sea and keep it calm.",448900,450700,"SPEAKER_02"
454000,458000,"This is fresh water, Papa. We'd better put some salt in it.",453100,455300,"SPEAKER_13"
458000,460000,"Good idea, Moome.",456100,459000,"SPEAKER_09"
460000,463000,"We'll plant some seaweed and put some rocks in too,",456100,459000,"SPEAKER_09"
463000,466000,"and then it'll feel really at home.",460400,463300,"SPEAKER_13"
467000,469000,"I wonder when it'll come.",464200,470200,"SPEAKER_09"
469000,472000,"I don't know, but I can feel in my bones it'll be tonight.",464200,470200,"SPEAKER_09"
472000,474000,"And we keep watching till it comes?",464200,470200,"SPEAKER_09"
474000,476000,"Of course we will, constantly.",464200,470200,"SPEAKER_09"
476000,479000,"What if it doesn't come till tomorrow night or the night after that?",464200,470200,"SPEAKER_09"
479000,484000,"It might be a long wait, so we'll take it in turns and remember everybody.",478900,482300,"SPEAKER_09"
484000,487000,"The safe way is to keep it calm.",482500,484500,"SPEAKER_13"
487000,491000,"I don't know, but I can feel in my bones it'll be tonight.",487000,490100,"SPEAKER_13"
491000,493000,"And we keep watching till it comes?",490400,500300,"SPEAKER_09"
493000,496000,"We'll take it in turns and remember everybody.",492100,492200,"SPEAKER_13"
496000,499000,"The safety of Moome in Valley relies upon our vigilance.",492100,492200,"SPEAKER_13"
499000,501000,"We must be ready.",492100,492200,"SPEAKER_13"
519000,522000,"Look at what those fools have done.",516500,517600,"SPEAKER_10"
522000,525000,"It was worth all the trouble.",519600,524600,"SPEAKER_02"
530000,532000,"Look, they put down food as bait.",530000,541900,"SPEAKER_02"
532000,534000,"Moome and Papa must be worn out.",530000,541900,"SPEAKER_02"
534000,537000,"Well, I'll take the food anyway.",530000,541900,"SPEAKER_02"
537000,538000,"Carefully, does it?",530000,541900,"SPEAKER_02"
538000,540000,"Don't want to wake up the guard.",530000,541900,"SPEAKER_02"
540000,542000,"This is great.",530000,541900,"SPEAKER_02"
544000,548000,"I've managed to play a really good trick on the stupid moments,",543500,544300,"SPEAKER_02"
548000,551000,"and they've given me a slap-up meal as well.",545100,551700,"SPEAKER_02"
557000,559000,"The monster's here.",555500,555500,"SPEAKER_02"
557000,559000,"The monster's here.",555500,557300,"SPEAKER_09"
559000,561000,"Shut the gate.",557900,562300,"SPEAKER_09"
561000,563000,"There's the rope.",557900,562300,"SPEAKER_09"
563000,565000,"Quickly!",562400,564500,"SPEAKER_09"
567000,568000,"No, the house!",567000,569900,"SPEAKER_09"
568000,570000,"Wake up everybody to ours!",567000,569900,"SPEAKER_09"
573000,575000,"No, it's only me!",567000,569900,"SPEAKER_09"
575000,577000,"Make room, I'll get it!",573600,577600,"SPEAKER_12"
578000,579000,"Oh, where is it?",577600,578200,"SPEAKER_10"
579000,581000,"There's no monster only me!",578400,578400,"SPEAKER_09"
579000,581000,"There's no monster only me!",578400,579100,"SPEAKER_12"
581000,584000,"Please, it's me, it's me Stinky!",581000,587000,"SPEAKER_04"
584000,585000,"Stinky?",581000,587000,"SPEAKER_04"
585000,587000,"Well, it sounds like Stinky.",581000,587000,"SPEAKER_04"
587000,590000,"Be careful everybody, it's a baby monster.",581000,587000,"SPEAKER_04"
590000,592000,"Another monster, please help me!",587400,589900,"SPEAKER_09"
592000,594000,"I made the footprints!",592000,594200,"SPEAKER_02"
594000,595000,"You did?",592000,594200,"SPEAKER_02"
595000,596000,"He's obviously lying.",595000,595000,"SPEAKER_09"
596000,597000,"He's too small.",595100,599100,"SPEAKER_09"
597000,599000,"Watch him or he'll go get his daddy.",595100,599100,"SPEAKER_09"
599000,601000,"No, please, I beg you!",595100,599100,"SPEAKER_09"
601000,602000,"Ah, Moome and Papa?",599100,601000,"SPEAKER_02"
603000,605000,"Oh, hello, Snuffkin.",602600,609300,"SPEAKER_07"
605000,607000,"Why don't you let Stinky go?",602600,609300,"SPEAKER_07"
607000,608000,"It really is him, you know.",602600,609300,"SPEAKER_07"
608000,610000,"It is?",602600,609300,"SPEAKER_07"
610000,614000,"Yes, it was Stinky, and he really did make those footprints.",602600,609300,"SPEAKER_07"
614000,617000,"How do you know that Snuffkin?",610800,616400,"SPEAKER_07"
617000,621000,"I was fishing off the shore last night when I saw him digging the holes.",610800,616400,"SPEAKER_07"
621000,625000,"The little rascal was at it for hours and hours.",617800,621400,"SPEAKER_07"
633000,633360,"The",621900,624500,"SPEAKER_07"
646000,648000,"Why don't you come inside Stinky?",645500,648500,"SPEAKER_05"
648000,650000,"This is great.",645500,648500,"SPEAKER_05"
650000,652000,"It was very good of you to make the footprints.",648900,654800,"SPEAKER_05"
652000,655000,"Papa hasn't had so much fun at ages.",648900,654800,"SPEAKER_05"
655000,659000,"I'm glad it was hard work and I lost all my hair too.",648900,654800,"SPEAKER_05"
659000,662000,"Well, mischief isn't always easy, you know.",655800,659000,"SPEAKER_02"
662000,664000,"You can say that again!",659200,662000,"SPEAKER_05"
664000,666000,"This is delicious!",662700,666000,"SPEAKER_02"
686000,688000,"Papa, are you all right?",685300,685600,"SPEAKER_13"
688000,691000,"Yes, thank you, Moome.",686500,688000,"SPEAKER_13"
698000,699000,"Mama.",688200,690600,"SPEAKER_09"
699000,7e+05,"Yes, dear?",698800,700100,"SPEAKER_05"
7e+05,703000,"Shh, I've got something important to tell you.",698800,700100,"SPEAKER_05"
703000,705000,"What is it, Papa?",701600,704100,"SPEAKER_09"
705000,707000,"A secret in my mind is made up.",701600,704100,"SPEAKER_09"
707000,708000,"Of course, dear.",705600,711000,"SPEAKER_09"
708000,711000,"I'm going to run away on an adventure trip.",705600,711000,"SPEAKER_09"
711000,712000,"That's nice for you.",705600,711000,"SPEAKER_09"
712000,715000,"It's a trip without a destination full of mystery,",711100,712300,"SPEAKER_05"
715000,718000,"hazards and hardships, and you're coming to, Mama.",712600,718600,"SPEAKER_09"
718000,720000,"Oh, splendid.",712600,718600,"SPEAKER_09"
720000,724000,"Shall we take all the children or just Moome?",718800,723400,"SPEAKER_05"
724000,726000,"No, no children.",718800,723400,"SPEAKER_05"
726000,729000,"That would be the same as here, only somewhere else.",724600,730100,"SPEAKER_09"
729000,730000,"We'll run away.",724600,730100,"SPEAKER_09"
730000,732000,"Run away, Moome and Papa?",724600,730100,"SPEAKER_09"
732000,736000,"I'll be an adventurer again, just as I was in my last youth.",730400,732300,"SPEAKER_05"
736000,739000,"And with you by my side, we'll have adventure, romance.",733000,743000,"SPEAKER_09"
739000,742000,"All we desire, the sun, the stars.",733000,743000,"SPEAKER_09"
742000,745000,"But what about Moonman? He'll be frantic.",733000,743000,"SPEAKER_09"
745000,748000,"Whoa, then it's time he learned to stand on his own feet.",744100,754600,"SPEAKER_09"
748000,750000,"Fan for himself. Become a man.",744100,754600,"SPEAKER_09"
750000,752000,"We can't protect him forever, you know.",744100,754600,"SPEAKER_09"
752000,754000,"He's big enough to be left by himself.",744100,754600,"SPEAKER_09"
764000,766000,"I'm on, Mama.",744100,754600,"SPEAKER_09"
768000,770000,"Oh, just a moment, Papa.",764600,765700,"SPEAKER_09"
770000,773000,"Oh, you can't take anything more with us.",768700,769800,"SPEAKER_05"
773000,777000,"No, I know, but I forgot to write down where the sugar is.",770400,772800,"SPEAKER_09"
777000,781000,"If they can't find it, they'll just have to do without.",773100,776500,"SPEAKER_05"
781000,785000,"But then they won't be able to make cakes and the tea will taste awful.",777200,780100,"SPEAKER_09"
785000,790000,"Oh, and they'll never find this cinnamon on them. Where shall I leave it?",781700,788600,"SPEAKER_05"
790000,795000,"Goodness, Mama, cinnamon, I ask you when the unknown is calling to us.",781700,788600,"SPEAKER_05"
795000,798000,"I should have gone on my own, indeed, I should.",790400,795100,"SPEAKER_09"
798000,801000,"But then what good is an adventure when you can't say who?",796000,802500,"SPEAKER_09"
801000,803000,"That was a close shave to someone afterwards.",796000,802500,"SPEAKER_09"
803000,805000,"Is there anything wrong, Papa?",802400,804200,"SPEAKER_05"
805000,808000,"No, everything is fine, but we must leave before dawn.",804500,804900,"SPEAKER_09"
808000,810000,"All right.",805200,808500,"SPEAKER_09"
810000,812000,"We have a long way to go.",808500,809100,"SPEAKER_05"
812000,816000,"How far and where? It's very dark, you know.",810600,812500,"SPEAKER_09"
816000,821000,"Yes, isn't it? We'll just follow our feet and they say this way.",814600,816300,"SPEAKER_05"
829000,832000,"Oh, God.",829000,829100,"SPEAKER_13"
834000,836000,"Good morning, Mama.",831200,831200,"SPEAKER_10"
834000,836000,"Good morning, Mama.",831200,831800,"SPEAKER_13"
838000,840000,"Mama, where are you?",834500,835500,"SPEAKER_13"
853000,855000,"What's the matter, Moomin?",852000,852600,"SPEAKER_10"
855000,857000,"My parents are missing.",853900,859000,"SPEAKER_11"
857000,859000,"Are you sure? Of course, I'm sure.",853900,859000,"SPEAKER_11"
859000,861000,"That's a bit of a problem. I'm getting hungry.",859000,866100,"SPEAKER_02"
861000,865000,"I need my breakfast. I have to start the day with a good meal.",859000,866100,"SPEAKER_02"
865000,867000,"I'm starving. Me too.",859000,866100,"SPEAKER_02"
871000,877000,"Don't worry, Moomin. I'm sure that Moomin, Mama and Moomin, Papa will be back home very soon.",866200,867000,"SPEAKER_02"
877000,879000,"But where could they have gone to, Snuffkin?",871500,876900,"SPEAKER_07"
879000,882000,"No idea. Have they left a note?",877100,879100,"SPEAKER_13"
882000,884000,"Have you had your breakfast yet, Moomin?",879700,881700,"SPEAKER_07"
884000,888000,"No, nothing. It's not the shame without Mama.",882500,884000,"SPEAKER_07"
888000,890000,"Cheer up, Moomin.",885900,887600,"SPEAKER_13"
890000,892000,"You can have this fish.",888300,889400,"SPEAKER_07"
892000,896000,"And I'll come up to Moomin house and cook it especially for you, if you like.",892000,895500,"SPEAKER_07"
896000,9e+05,"Thanks, Snuffkin. But there are two cooks there already.",895900,896900,"SPEAKER_13"
9e+05,902000,"Little Mayan's sniff, a bull trying to cook.",897500,904300,"SPEAKER_13"
902000,905000,"A bit of fish, a bit of fat.",897500,904300,"SPEAKER_13"
905000,911000,"This is great. There's lots of delicious things I want to try out.",904700,905100,"SPEAKER_13"
911000,913000,"Where are we, Papa?",905100,909600,"SPEAKER_04"
913000,918000,"No idea, Mama. Too dark to see anything at all.",911600,911600,"SPEAKER_04"
913000,918000,"No idea, Mama. Too dark to see anything at all.",911600,912100,"SPEAKER_05"
918000,923000,"We've been gone for hours. I think it should have been light by now.",915500,917500,"SPEAKER_09"
923000,929000,"Oh, dear, we have to face it. I'm afraid we're lost. I'm sorry, Mama, but there it is.",922700,923200,"SPEAKER_09"
929000,931000,"What do you mean?",923700,929300,"SPEAKER_09"
931000,934000,"Well, in the dark, we must have wandered into some caves.",930900,937700,"SPEAKER_09"
934000,939000,"Who knows how many different tunnels we took. It could be weeks before we find our way.",930900,937700,"SPEAKER_09"
944000,947000,"Little Mayan's burning.",944000,944000,"SPEAKER_10"
944000,947000,"Little Mayan's burning.",944000,946600,"SPEAKER_04"
947000,952000,"Mind your own business. I might like burnt food. It's very nutritious. Watch your own cooking.",946800,952700,"SPEAKER_04"
952000,956000,"It couldn't be any worse than the last lot you made for us.",946800,952700,"SPEAKER_04"
956000,960000,"Ha! I wonder where Moomin is. He likes my food. I'll get him to try it.",952700,955500,"SPEAKER_02"
960000,964000,"He can try mine first. Now that I practice, it'll be perfect.",956700,960000,"SPEAKER_04"
964000,967000,"Moomin, I've got something for you.",963900,963900,"SPEAKER_04"
964000,967000,"Moomin, I've got something for you.",963900,966200,"SPEAKER_03"
974000,975000,"Mama!",963900,963900,"SPEAKER_04"
974000,975000,"Mama!",963900,966200,"SPEAKER_03"
975000,977000,"Papa!",963900,963900,"SPEAKER_04"
975000,977000,"Papa!",963900,966200,"SPEAKER_03"
1003000,1005000,"Mama!",977400,978000,"SPEAKER_10"
1023000,1025000,"What was that?",977400,978000,"SPEAKER_10"
1033000,1036000,"Moomin, Papa! Wake up!",1023700,1024700,"SPEAKER_05"
1036000,1038000,"Moomin, Papa!",1033500,1035200,"SPEAKER_00"
1059000,1061000,"Ooh!",1036300,1037300,"SPEAKER_00"
1063000,1068000,"It tastes brackish. We must be quite near the sea.",1059800,1060000,"SPEAKER_10"
1093000,1095000,"That's a big one.",1092800,1093700,"SPEAKER_13"
1099000,1101000,"Gotcha.",1099000,1099500,"SPEAKER_12"
1103000,1107000,"Moomin, Moomin, where are you so far from home?",1099000,1099500,"SPEAKER_12"
1107000,1113000,"Mama, at last. Look, I've got a big fish. Come and help me quickly.",1105300,1107100,"SPEAKER_05"
1113000,1116000,"Don't let it get away.",1112000,1113300,"SPEAKER_12"
1124000,1128000,"I've never seen such a big fish movement.",1113900,1115100,"SPEAKER_05"
1128000,1130000,"Just wait till Papa sees it.",1128000,1128300,"SPEAKER_11"
1130000,1135000,"Oh, yes. Moomin, Papa. This looks familiar. It's Moomin Valley, isn't it?",1129700,1132400,"SPEAKER_05"
1135000,1138000,"Of course it is, just outside the cave.",1132500,1141900,"SPEAKER_05"
1138000,1142000,"Oh dear. I'm afraid that your father will be a bit disappointed.",1132500,1141900,"SPEAKER_05"
1142000,1144000,"Where is he then?",1142000,1143000,"SPEAKER_13"
1144000,1149000,"Well, he's gone, looking for adventure.",1143900,1144700,"SPEAKER_05"
1149000,1151000,"Adventure? Where?",1147600,1151000,"SPEAKER_05"
1151000,1154000,"I don't really know. Somewhere.",1147600,1151000,"SPEAKER_05"
1154000,1156000,"I could have gone with him.",1153800,1155400,"SPEAKER_05"
1156000,1158000,"When's he coming home?",1153800,1155400,"SPEAKER_05"
1158000,1160000,"I'm afraid I don't know that either.",1156400,1157500,"SPEAKER_05"
1160000,1163000,"You know Papa tonight, tomorrow night.",1158300,1160200,"SPEAKER_05"
1163000,1165000,"Next Christmas?",1160600,1165000,"SPEAKER_05"
1165000,1168000,"Your guess is as good as mine, Moomin.",1160600,1165000,"SPEAKER_05"
1168000,1172000,"Wow. I bet he's having a great adventure right now.",1165400,1167900,"SPEAKER_05"
1172000,1174000,"Hey, Mama.",1168400,1172500,"SPEAKER_13"
1174000,1181000,"Oh, oh.",1168400,1172500,"SPEAKER_13"
1181000,1185000,"Oh, you...",1179500,1182100,"SPEAKER_09"
1185000,1188000,"Mama?",1179500,1182100,"SPEAKER_09"
1188000,1191000,"Hello, where are you?",1185400,1186300,"SPEAKER_09"
1191000,1196000,"Oh, the cave dwellers must have her.",1188600,1190300,"SPEAKER_09"
1196000,1199000,"Oh, Mama.",1193000,1195500,"SPEAKER_09"
1205000,1207000,"Mama.",1202000,1203400,"SPEAKER_10"
1207000,1209000,"Mama, oh.",1205700,1206900,"SPEAKER_09"
1209000,1211000,"Can you hear me?",1207700,1209100,"SPEAKER_09"
1211000,1214000,"Oh.",1209600,1213500,"SPEAKER_09"
1221000,1224000,"Goodness, the sea.",1209600,1213500,"SPEAKER_09"
1225000,1229000,"Oh, this looks like...",1223200,1223600,"SPEAKER_10"
1229000,1232000,"Oh, it gets...",1225200,1226200,"SPEAKER_10"
1232000,1236000,"Oh, dear.",1230400,1231900,"SPEAKER_09"
1236000,1241000,"Terry, me, I don't...",1234800,1235800,"SPEAKER_09"
1241000,1246000,"Oh, well, oh, my...",1240100,1241700,"SPEAKER_09"
1246000,1249000,"Oh, you see?",1246000,1247000,"SPEAKER_09"
1249000,1252000,"It might have been...",1247400,1249100,"SPEAKER_09"
1253000,1257000,"Oh, yeah, of course.",1249400,1258200,"SPEAKER_09"
1257000,1268000,"Oh, look, look, it's Papa.",1256800,1257400,"SPEAKER_10"
1268000,1271000,"Papa's back, everyone.",1266000,1267500,"SPEAKER_11"
1271000,1273000,"Uh-huh.",1268100,1269700,"SPEAKER_11"
1273000,1276000,"Hi, Papa.",1272400,1272400,"SPEAKER_10"
1273000,1276000,"Hi, Papa.",1272400,1272500,"SPEAKER_10"
1276000,1281000,"Oh, well, I'm back.",1276000,1276500,"SPEAKER_09"
1281000,1283000,"So pleased to see you again.",1280600,1282900,"SPEAKER_05"
1283000,1285000,"Thank you, Mama.",1282900,1284100,"SPEAKER_09"
1285000,1288000,"Papa, how was your adventure?",1284500,1286500,"SPEAKER_13"
1288000,1290000,"Unexpected, yes, that's what I'd say.",1288000,1292100,"SPEAKER_09"
1290000,1293000,"Unexpected, any food.",1288000,1292100,"SPEAKER_09"
1293000,1295000,"Oh, yes, you can try mine.",1292700,1297400,"SPEAKER_04"
1295000,1296000,"First, Moomin, Papa.",1292700,1297400,"SPEAKER_04"
1296000,1297000,"Oh, mine's the best.",1292700,1297400,"SPEAKER_04"
1297000,1298000,"Try mine, Papa.",1292700,1297400,"SPEAKER_04"
1298000,1299000,"Oh, that's good.",1297500,1297500,"SPEAKER_09"
1298000,1299000,"Oh, that's good.",1297500,1297500,"SPEAKER_04"
1298000,1299000,"Oh, that's good.",1297500,1299400,"SPEAKER_09"
1299000,1300000,"I'm starving.",1297500,1297500,"SPEAKER_09"
1299000,1300000,"I'm starving.",1297500,1297500,"SPEAKER_04"
1299000,1300000,"I'm starving.",1297500,1299400,"SPEAKER_09"
1300000,1302000,"Tell us about your adventure.",1299800,1301400,"SPEAKER_04"
1302000,1303000,"I love you.",1302000,1303700,"SPEAKER_09"
1303000,1305000,"Were you an mortal danger?",1302000,1303700,"SPEAKER_09"
1305000,1307000,"Did you eat any rams?",1303700,1303800,"SPEAKER_13"
1307000,1309000,"Yeah, I am supposed to.",1306600,1308400,"SPEAKER_09"
1309000,1312000,"I think Papa wants to talk about his adventure yet.",1307900,1312500,"SPEAKER_05"
1312000,1314000,"Maybe later.",1307900,1312500,"SPEAKER_05"
1314000,1317000,"And that was the end of Mama and Papa's adventure.",1314000,1316600,"SPEAKER_06"
1317000,1320000,"They didn't get far, but then you don't have to sometimes",1314000,1316600,"SPEAKER_06"
1320000,1321000,"for things to happen.",1317200,1321000,"SPEAKER_06"
1321000,1325000,"Or at least for you to think they're happening.",1317200,1321000,"SPEAKER_06"
1328000,1330000,"They love the laughter,",1321400,1323400,"SPEAKER_06"
1330000,1335000,"and they love the living, the romance.",1328200,1328200,"SPEAKER_06"
1330000,1335000,"and they love the living, the romance.",1328200,1333900,"SPEAKER_08"
1335000,1342000,"Believe in sharing and caring and giving the movements.",1328200,1328200,"SPEAKER_06"
1335000,1342000,"Believe in sharing and caring and giving the movements.",1328200,1333900,"SPEAKER_08"
1342000,1346000,"They're always happy and always at play.",1335100,1341400,"SPEAKER_08"
1346000,1350000,"The movements are having fun day after day.",1342800,1353000,"SPEAKER_08"
1350000,1353000,"The movements.",1342800,1353000,"SPEAKER_08"
1353000,1357000,"The movements.",1342800,1353000,"SPEAKER_08"
1357000,1359000,"They love the laughter,",1353800,1356800,"SPEAKER_08"
1359000,1364000,"and they love the living, the movements.",1357500,1361700,"SPEAKER_08"
1364000,1371000,"Believe in sharing and caring and giving the movements.",1361800,1361900,"SPEAKER_08"
1371000,1375000,"They're always happy and always at play.",1369800,1370200,"SPEAKER_08"
1375000,1379000,"The movements are having fun day after day.",1372200,1382300,"SPEAKER_08"
1379000,1382000,"The movements.",1372200,1382300,"SPEAKER_08"
1382000,1386000,"The movements.",1372200,1382300,"SPEAKER_08"
1386000,1392000,"The movements.",1383100,1385900,"SPEAKER_08"
1394000,1399000,"The movements.",1383100,1385900,"SPEAKER_08"
