start	end	text
1137000	1144000	Believe in sharing and caring and giving the movements.
1144000	1149000	They're always happy and always at play.
1149000	1152000	The movements are having fun day after day.
1152000	1156000	The movements.
1156000	1160000	The movements.
1160000	1166000	The movements.
1166000	1188000	Here they are for one and all.
1188000	1191000	The movements are about to come.
1191000	1194000	Come on and sit down here with me.
1194000	1199000	Here for you on your TV, they are the movements.
1199000	1202000	They are the movements.
1202000	1205000	So come with me, give me your hand.
1205000	1208000	I'll take you up to a moment land.
1208000	1211000	You can fly just like a bird.
1211000	1214000	Sing that song ever.
1214000	1216000	There were the movements.
1216000	1219000	There were the movements.
1220000	1222000	There were the movements.
1222000	1225000	There were the movements.
1225000	1228000	There was the movements.
1228000	1231000	There were the movements.
1249000	1279000	La-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la-la
1279000	1309000	The weather was far too beautiful for Moomin Papa to concentrate on writing his memoirs, so he went for a walk instead. Good morning, Mr. Hamilton. Ah, Moomin Papa. Have you found a new plan or something? I'm afraid not, and I think I must have examined every single plan in Moomin Valley. I know what you mean. There isn't a single person living here that I don't know. Ah, yes, yes, quite. Look, why don't you come over and have a conversation?
1309000	1338000	The top of tea, Mr. Hamilton. Hmm? Isn't that Moomin and Little My? Yes, I think it is. Really, Moomin Papa, peeping into people's homes. Oh, it's an empty house, Mr. Hamilton.
1338000	1368000	Moomin, what are you looking at? Oh, hello, Papa. Nobody's lived in there for years. Somebody's just moved in. Oh, really? Let me have a look. Oh, goodness. How tidy they are. Perhaps the children will play with us. Oh, they might, but they seem a bit too well behaved for that. I must have a closer look at them. Me too, Moomin Papa, but the trouble is they never come outside the fence. Well, in that case, we'll have to go in.
1368000	1398000	How do we do that, Papa? We can't just walk in there. See, you want to borrow some sugar? That should do it. Oh, Mr. Hamilton, where's your imagination? Will you please lend me your magnifying glass? But surely. Here it is. Oh, that should do it. What are you going to do, Papa? Now then, you all stay out here. My plan will only work.
1398000	1420000	Look, if it looks as though I'm on my own. Oh, but what is your plan, Papa? I hope Papa knows what he's doing. They don't look that friendly to me. Me neither.
1428000	1444000	Mama, there's someone coming. Oh, what do you want, my good man? Come on, tell me quickly. Do you hear me? Oh, I'm sorry. I didn't think anyone lived here.
1444000	1454000	Well, we do know you know we just moved in. Really? Oh, do forgive me, Madam. I certainly didn't mean to trespass. Ah, so what are you doing here in the garden, man?
1454000	1470000	I'm researching the travel system of ants. I didn't know they had one. Oh, yeah, yeah, it's fascinating. How they find their way and build their roads, and they're not here now, of course. But this is their main road. It's very quiet at the moment, but at busy times, it's packed.
1470000	1482000	I'm afraid I can't see any main road. Oh, you would if you were an expert. Anyway, I'll point it out to you next time they're on the move if I'm in the vicinity, of course. But it's worth looking out for.
1482000	1490000	Welcome to Moomin Valley. I'm your next door neighbor, although we live quite a long way away. I'm Moomin. Ah, so you must be Moomin Papa, aren't you?
1490000	1499000	Ah, yes, that's me. How did you know? Did someone mention my name to you?
1499000	1510000	We were told the movements were a bit unusual. Very nice, they said, though. How very flattering. Thank you. And you're Mrs.
1510000	1524000	Philly Junk, mother and housewife. Well, it's an honor to meet you. Mrs. Philly Junk. Well done, Papa. It looks like you found us some new friends to play with. Oh, welcome party.
1524000	1532000	Don't you think it's a good idea? We haven't had a party for ages, Mama. But you hardly know them, and I've never even met them.
1532000	1538000	But Mama, how can we show them that they're really welcome and they could meet everyone at a party, couldn't they?
1538000	1549000	And I could take care of all the children. I know just what to do. Splendid, Moomin. Ah, Mr. Heaven, I know Moomin Papa. You'd like me to do the fireworks.
1549000	1561000	It looks like we're throwing a party. We'll have lots of pretty flowers. Just tell me what you want, Mama, and we'll do it.
1561000	1581000	It's great. Those kids will just love it. If they survive, Moomin.
1581000	1601000	Now then, children, the Moomin's are all a little bit odd, so behead properly. Yes, mother, we will. They'll be here soon. Take this in, Moomin.
1601000	1613000	Okay. The shoot works really well. Oh, good. I must try it. These look nice. Oh, stiff. Leave them alone, will you?
1613000	1624000	Oh, all right. Just this one. They're here. Come on, everybody. They'll soon be at the door.
1624000	1643000	Right. Come on, children. Help me with the flowers. Oh, dear. Fireworks now are later on. Oh, later on. I think you'll very hold finally.
1643000	1659000	Welcome to Moomin House, Mrs. Fitzgerald. It was very kind of you to invite us, Moomin, Mama. Come in, please, and make yourselves at home. Oh, thank you all very much indeed.
1659000	1670000	Welcome to Moomin Valley. All in my hair. It looks very untidy. Doesn't it, mother?
1670000	1682000	It's a surprise. They should have been rose buds, but we couldn't find any at all. Oh, yes. Dear, what a mess. Mrs. Philly chunk, let me introduce the children.
1682000	1698000	They all look different. Well, yes. Only Moomin is really ours. The others are sort of, I'm sure they'll all get on. Oh, I'm afraid my children do not play. They would much rather read or study.
1698000	1719000	Oh, are you sure they've got to have some time for play? I'm sure. Well, come into the dining room anyway. You can watch the others play. Make sure the chairs are clean. Yes, mother, we will.
1719000	1733000	Won't you let them play at all? No, I will not. Come on, everybody. Wouldn't you like to have a go on our slide? No.
1733000	1743000	Hmm. You'd really enjoy it once you got going. I know you would. No, thank you. No, no, not at all. No, definitely not.
1743000	1755000	And you're really quite sure, are you? Yes. I thought so. Then we've got it all to ourselves.
1755000	1767000	Moomin sounds like he's having fun.
1767000	1787000	Oh, and that's little May and sniff. Your children seem very quiet, Mrs. Billy Junk. Good children are seen and not heard right here.
1787000	1799000	That was one of mine. And that was another. Well, it sounds like they're having fun for once.
1799000	1805000	To have a biscuit, Mrs. Billy Junk. They have an unusual taste. I'd run out of flowers, so I used them.
1805000	1817000	Oh, don't worry, move them and look after them. Go on, it's your turn now.
1817000	1835000	My children. Stop it, it's too dangerous. You might hurt yourself.
1835000	1847000	Oh, come on, stop it at once. Now, don't you worry, Mrs. Billy Junk. I've got ointment in my bag if they hurt themselves.
1847000	1855000	But you'll hear mother.
1855000	1861000	Stop children, you hear me. We're going home now. Stop it.
1861000	1873000	I think it's time for the glorious finale, Papa.
1873000	1887000	I can't say I wasn't warned. Exposing them to this, Moomin Valley is no place for proper children. No place at all. Oh, dear, what's this?
1887000	1897000	There are fireworks in your honor. Fireworks. I made them especially to welcome you.
1907000	1913000	Goodbye, come back soon. Maybe tomorrow. No, you will not.
1913000	1921000	I don't think Mrs. Billy Junk enjoyed her party. She's very lucky that I didn't bite her.
1921000	1927000	She should have had a go on the slide. I'm sure she would have loved it, and then she wouldn't have shouted at her children.
1927000	1933000	Don't, don't slide down, shoot, sniff. They're too afraid of looking silly.
1933000	1942000	Oh, oh, Papa. Oh, I'm very sorry, Moomin, but don't worry, I'll fix it. It is nothing much broken.
1942000	1950000	What happened, my dear? Well, I thought it had been such a long time since I'd been on the slide that I'd have a go.
1950000	1960000	I didn't think I'd be too heavy for it. I know. When we mend it, why don't we make it strong enough for me and Mama to play on as well? I think she'd like that.
1960000	1965000	That's a good idea, Papa, but we want to use it too.
1965000	1970000	And that's a cool idea. I just try it out, now and again.
1978000	1982000	I want you to stay here while I'm out. What if somebody asks us to play?
1982000	1989000	What do you mean? Play. I hope you're not thinking of the Moomins, are you?
1989000	1994000	I don't want you mixing with those noisy children ever again. Do you hear me?
1994000	2001000	Where are you going, mother? To look for another house. It was a terrible mistake coming to Moomin Valley.
2011000	2017000	Look, there's Mrs. Philly drunk. Good afternoon. Please stay away from my children.
2017000	2023000	Oh, but why? We thought they might like to come and have an adventure with us.
2024000	2027000	Oh, never mind. Let's go.
2034000	2037000	Hey, hang on a minute.
2038000	2042000	Oh, you're Tarsam.
2063000	2066000	I can't see. It's too late for you now, snap.
2068000	2072000	Oh, no, not the hungry crocodile at the bottom of the courtyard.
2072000	2076000	We should have brought the Philly Junks with us. But Moomin missed his Philly Junks.
2076000	2082000	We need looked older. Have you been killed and eaten yet, Sniff?
2082000	2088000	No, I fell on top of the crocodile and knocked him out and then swam.
2088000	2091000	Sniff, but I thought you couldn't swim.
2091000	2094000	On your own business.
2094000	2097000	Hey, that looks like the Philly Junks.
2102000	2104000	Why don't they come over here?
2104000	2109000	I bet their mother told them not to talk to us. See if I care you.
2119000	2123000	Hey, what are you doing? Why aren't you playing with Moomin and the others?
2123000	2126000	I don't think they want to play with us.
2126000	2129000	They didn't call for us when they went past.
2129000	2132000	Stinky's arrived and wonder what he's doing here.
2132000	2135000	I bet you it's no fun stuck in that garden.
2135000	2138000	No, we'd rather be out here playing.
2138000	2143000	Well, I know somewhere much better than Moomin's. It's a great place to play.
2143000	2144000	Do you?
2144000	2150000	Yes, would I lie to you? It's a bit of a way off, but it'll be really exciting and lots of fun so do you want to come or not.
2151000	2153000	Well, it is a bit boring here.
2153000	2155000	Yes, very.
2155000	2159000	Oh, do you really think they don't want to play with us? Doesn't it look like it?
2159000	2163000	Your brother's absolutely right, so come on if you're coming because I can't wait.
2163000	2166000	What stinky up to? I don't trust him.
2181000	2186000	Okay, now this is the place I told you about. Good, isn't it?
2186000	2191000	Now, if you hang on to that rope, you can swing over to the other side and back again.
2191000	2194000	Don't worry, it's quite safe.
2194000	2199000	That's great. I've never been anywhere like this.
2199000	2201000	A bit frightening.
2201000	2204000	Without the thrill, where's the fun?
2204000	2207000	You need a bit of danger to spice it up.
2207000	2211000	Gee, Willikers, it looks like the other side is higher than this side.
2211000	2216000	Yes, I bet. It's all right. You just have to put your legs up, that's all.
2216000	2218000	Who wants to go first?
2218000	2221000	I've got it. Why don't you all go together?
2221000	2223000	What? The three of us?
2223000	2226000	See, this way you won't feel so scared, will you?
2226000	2228000	No, not together.
2228000	2235000	Well, why don't you go one at a time then? That way it's always more fun.
2235000	2237000	Can you do it, Stinky?
2237000	2241000	Don't be silly. Of course I can. I do it all at a time. One of the things I'm best at.
2241000	2243000	Even if I do say so myself.
2243000	2246000	So, why don't you show us, Stinky?
2246000	2248000	Move him!
2248000	2253000	I didn't know you were such a rope, Stinky. I'm sure he didn't either.
2253000	2257000	So, this is your usual place, isn't it?
2257000	2259000	Well, sort of.
2259000	2263000	You know something. If you hadn't said that you'd done this lots of times,
2263000	2266000	I wouldn't have believed that I could have done it myself.
2266000	2269000	Come on, Stinky. Show us how you do it.
2269000	2272000	If you go first, I'll be second.
2272000	2275000	No, it's all right. You can go first, Mom.
2275000	2280000	But I want to see how it's done. Then throw me the rope and I'll follow.
2280000	2285000	Now, tell the truth. You've never done it. Have you, Stinky?
2285000	2287000	Of course I've done it, stupid.
2287000	2291000	Now, come on. Come on. Don't be such a spoiled sport.
2291000	2294000	We're all here waiting to cheer you on.
2294000	2298000	All right, everybody. I give you the brave, involved Tarzan, Stinky.
2298000	2300000	Are you watching?
2300000	2302000	Are you ready, Stinky?
2302000	2304000	A big cheer, everyone.
2304000	2306000	Ready?
2306000	2309000	Oh, Stinky, my big brave here. Oh, jump!
2309000	2312000	Well, go on. We're all waiting for you, Stinky.
2312000	2315000	Come on, Stinky. Show us how it's done.
2315000	2317000	Come on, Stinky.
2322000	2325000	Yeah!
2334000	2338000	Oh, so this is how you've done it lots of times before, is it?
2338000	2342000	Yes, the rope must have shrunk.
2342000	2345000	He was trying to fool you. It was a dangerous game.
2345000	2347000	And he knew very well it couldn't be done.
2347000	2350000	I didn't.
2350000	2353000	Now, why don't you come with us and play properly?
2353000	2355000	You're gonna be Tarzan as long as you like.
2355000	2359000	And when you get tired, just let go of the rope. All right, Stinky?
2359000	2361000	Come on, Stinky.
2361000	2363000	You can't just leave me.
2363000	2365000	You're a fox.
2365000	2372000	And isn't fair, please help. Don't leave me here.
2380000	2383000	Yeah!
2383000	2388000	But Stinky was left on his own to decide whether to climb up the rope or drop into the river.
2388000	2392000	And the filajong children had more fun than they'd ever had before.
2392000	2395000	But they didn't get home until very late in the evening.
2395000	2397000	Bye, we'll see you tomorrow.
2397000	2398000	Okay, mommy.
2398000	2400000	Bye, Momen.
2400000	2402000	Bye-bye.
2404000	2407000	Oh, my dear children, I told you to stay at home.
2407000	2410000	What earth have you been? Where have you been?
2410000	2412000	With movement of the others.
2412000	2414000	They kidnapped you, did they?
2414000	2416000	No, we've been playing with them.
2416000	2421000	Well, you can just forget about the movements we're moving out as soon as we possibly can.
2421000	2423000	Moving, mother?
2423000	2425000	Yes, right away from this valley.
2425000	2429000	This is no place for a spotless and well-ordered home.
2429000	2431000	What's the matter?
2431000	2434000	No, we don't want to move.
2435000	2437000	We want to stay, mother.
2439000	2441000	Movement house is nice and dusty.
2441000	2444000	We want to stay in the movement valley forever.
2444000	2446000	Oh, please, mother, we love it here.
2446000	2450000	Oh, after all I've done for you children.
2450000	2454000	And my experience children usually get what they want.
2464000	2467000	It was for me.
2467000	2470000	I was for me.
2470000	2473000	I'm for you, I'm for you.
2473000	2477000	My dear ones.
2477000	2479000	I'm for you.
2485000	2490000	And that was how Phila Junk and her three children got married.
2490000	2493000	And that was how Phila Junk and her three children got married.
2493000	2497000	John and her three children became permanent residents of
2497000	2500000	Mumen Valley.
2500000	2507000	They love the laughter and they love the living, the movements.
2507000	2514000	Believing in sharing and caring and giving the movements.
2514000	2518000	They're always happy and always at play.
2518000	2525000	The movements are having fun day after day, the movements.
2525000	2529000	The movements.
2529000	2536000	They love the laughter and they love the living, the movements.
2536000	2543000	Believing in sharing and caring and giving the movements.
2543000	2547000	They're always happy and always at play.
2547000	2554000	The movements are having fun day after day, the movements.
2554000	2558000	The movements.
2558000	2564000	The movements.
2573000	2586000	Here they are for one and all.
2586000	2589000	The movements are about to come.
2589000	2592000	Come on and sit down here with me.
2592000	2594000	They're here for you on your TV.
2594000	2597000	They are the movements.
2597000	2600000	They are the movements.
2600000	2603000	So come with me, give me your hand.
2603000	2606000	I'll take you up to Mumenland.
2606000	2609000	You can fly just like a bird.
2609000	2611000	Sing that song ever.
2611000	2614000	There were the movements.
2614000	2617000	There were the movements.
2617000	2620000	There were the movements.
2620000	2623000	There were the movements.
2623000	2626000	There were the movements.
2626000	2629000	There were the movements.
2629000	2632000	There were the movements.
2632000	2635000	There were the movements.
2635000	2638000	There were the movements.
2638000	2641000	There were the movements.
2641000	2644000	There were the movements.
2644000	2647000	There were the movements.
2647000	2651000	There were the movements.
2651000	2655000	There were the movements.
2655000	2661000	There were the movements.
2661000	2665000	There were the movements.
2665000	2673000	There were the movements.
2673000	2679000	For a whole week, snorkew maiden had been curled up on the sofa, reading fairy tales.
2679000	2681000	It's a lovely day.
2681000	2690000	Last Mumen has persuaded her to come out for a walk in the lonely mountains.
2690000	2692000	Oh, it's beautiful up here.
2692000	2696000	Aren't you glad you came now?
2696000	2701000	This is much better than fairy tales, isn't it snorkew maiden?
2701000	2703000	Oh, look, Mumen.
2703000	2705000	It's Adelweis.
2705000	2709000	Adelweis?
2709000	2710000	No, it isn't.
2710000	2712000	That doesn't grow here at all.
2712000	2713000	I'm sure it is.
2713000	2715000	I know what it looks like.
2715000	2718000	I'm sorry, but it's not.
